n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,optimal_perc_score,optimal_score,n_claims
100,500,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,500,44217,3.0578224589999934,0.034,17,1.0,500,43747,3.717244042000005,0.028,14,1.0,500,43756,3.9422644170000183,0.024,12,3.5724436393333385,0.028666666666666663,14.333333333333334,1.0,500.0,43906.666666666664
100,500,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,500,43448,4.548261541999999,0.018,9,1.0,500,43506,3.013034707999992,0.042,21,1.0,500,44560,5.976238332999998,0.06,30,4.512511527666663,0.04,20.0,1.0,500.0,43838.0
100,500,5,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,500,44246,3.749409165999999,0.046,23,1.0,500,43692,2.9461669159999957,0.032,16,1.0,500,43692,3.8170874999999858,0.028,14,3.5042211939999937,0.035333333333333335,17.666666666666668,1.0,500.0,43876.666666666664
100,500,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,500,43381,3.743009624999999,0.038,19,1.0,500,44856,5.148121625000002,0.026,13,1.0,500,42966,3.837402499999996,0.022,11,4.242844583333333,0.028666666666666663,14.333333333333334,1.0,500.0,43734.333333333336
100,500,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,500,43410,3.2421810420000057,0.016,8,1.0,500,45103,4.407945417000008,0.036,18,1.0,500,44123,3.8236594580000087,0.022,11,3.824595305666674,0.024666666666666667,12.333333333333334,1.0,500.0,44212.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,500,44236,2.1242038750000063,0.018,9,1.0,500,43414,2.1211213329999907,0.02,10,1.0,500,42941,4.894213624999992,0.076,38,3.0465129443333296,0.038,19.0,1.0,500.0,43530.333333333336
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,500,44097,3.5179438750000003,0.026,13,1.0,500,44799,3.5073113750000005,0.024,12,1.0,500,44106,7.765800374999998,0.028,14,4.9303518749999995,0.026,13.0,1.0,500.0,44334.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,500,44654,7.173138457999997,0.024,12,1.0,500,42864,5.407771874999995,0.04,20,1.0,500,44342,2.859558082999996,0.044,22,5.146822805333329,0.036,18.0,1.0,500.0,43953.333333333336
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,500,43019,5.567475165999994,0.05,25,1.0,500,43484,5.4429836249999966,0.032,16,1.0,500,43856,6.993698416000001,0.042,21,6.001385735666664,0.04133333333333333,20.666666666666668,1.0,500.0,43453.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,500,44278,7.338030833999994,0.02,10,1.0,500,44568,6.828087959000001,0.026,13,1.0,500,44238,2.139696041999997,0.024,12,5.435271611666664,0.023333333333333334,11.666666666666666,1.0,500.0,44361.333333333336
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,500,44286,7.01138354199999,0.026,13,1.0,500,43594,4.740701416000007,0.024,12,1.0,500,43976,5.516244916000005,0.044,22,5.756109958000001,0.03133333333333333,15.666666666666666,1.0,500.0,43952.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,500,43880,13.901192749999993,0.022,11,1.0,500,43374,6.083469999999991,0.03,15,1.0,500,44630,5.569917875000016,0.052,26,8.518193541666667,0.034666666666666665,17.333333333333332,1.0,500.0,43961.333333333336
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,500,43186,4.907477291999996,0.024,12,1.0,500,43851,4.760896957999989,0.028,14,1.0,500,44000,4.857992292000006,0.03,15,4.842122180666664,0.027333333333333334,13.666666666666666,1.0,500.0,43679.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,500,44452,67.903359916,0.036,18,1.0,500,43490,4.031178083,0.054,27,1.0,500,44982,5.554017125000001,0.046,23,25.829518374666666,0.04533333333333334,22.666666666666668,1.0,500.0,44308.0
100,500,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,500,42288,6.188025666000016,0.02,10,1.0,500,43638,2.0424157500000035,0.054,27,1.0,500,44180,4.920704708999978,0.018,9,4.383715374999999,0.030666666666666665,15.333333333333334,1.0,500.0,43368.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,500,44127,5.29218400000002,1.0,500,1.0,500,43340,4.015685542,0.0,0,1.0,500,43448,3.9455202090000223,0.01,5,4.417796583666681,0.33666666666666667,168.33333333333334,1.0,500.0,43638.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,500,44284,4.100697415999974,0.0,0,1.0,500,44239,3.11197095899999,0.002,1,1.0,500,43449,3.9364212920000057,0.004,2,3.716363222333323,0.002,1.0,1.0,500.0,43990.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,500,44973,3.917472583999995,0.0,0,1.0,500,42332,3.7399019169999974,0.004,2,1.0,500,44758,10.617391791000015,0.0,0,6.0915887640000035,0.0013333333333333333,0.6666666666666666,1.0,500.0,44021.0
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,500,43995,2.882197416999986,0.0,0,1.0,500,43039,3.6066922910000017,0.002,1,1.0,500,44248,3.9278035830000135,0.0,0,3.4722310970000003,0.0006666666666666666,0.3333333333333333,1.0,500.0,43760.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,500,44778,2.8596040829999936,0.002,1,1.0,500,44603,4.520688750000005,1.0,500,1.0,500,43445,3.717880707999995,0.002,1,3.6993911803333313,0.33466666666666667,167.33333333333334,1.0,500.0,44275.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,500,43579,3.8012893750000103,0.002,1,1.0,500,44400,3.708330582999991,0.0,0,1.0,500,42766,2.9125780829999997,0.0,0,3.474066013666667,0.0006666666666666666,0.3333333333333333,1.0,500.0,43581.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,500,44706,2.824578874999986,0.004,2,1.0,500,44499,3.63887274999999,0.006,3,1.0,500,43149,3.8459205000000054,0.0,0,3.436457374999994,0.0033333333333333335,1.6666666666666667,1.0,500.0,44118.0
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,500,43472,3.573525165999996,0.004,2,1.0,500,43564,3.4833869579999828,0.01,5,1.0,500,43238,3.69009116700002,0.0,0,3.582334430333333,0.004666666666666667,2.3333333333333335,1.0,500.0,43424.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,500,44750,3.5103263750000053,0.006,3,1.0,500,44304,2.635066166999991,0.002,1,1.0,500,44227,3.642700333999983,0.0,0,3.262697625333326,0.0026666666666666666,1.3333333333333333,1.0,500.0,44427.0
100,500,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,500,43823,3.583622708999997,0.0,0,1.0,500,43426,3.5238536249999868,0.0,0,1.0,500,44101,3.5910066250000057,0.002,1,3.5661609863333297,0.0006666666666666666,0.3333333333333333,1.0,500.0,43783.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,500,45005,4.0672412500000235,0.006,3,1.0,500,44109,74.70507979199999,1.0,500,1.0,500,43212,4.059945875000011,0.0,0,27.610755639000008,0.3353333333333333,167.66666666666666,1.0,500.0,44108.666666666664
100,500,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,500,43917,3.175386125000017,0.0,0,1.0,500,44762,2.418435458999994,0.004,2,1.0,500,44407,4.090421000000049,0.0,0,3.2280808613333534,0.0013333333333333333,0.6666666666666666,1.0,500.0,44362.0
100,500,5,F_TruncPareto,F_S_TruncExponential,Uniform,Uniform,1.0,500,43910,4.011228834000008,0.002,1,1.0,500,43683,3.102099124999995,0.004,2,1.0,500,43063,4.076311750000002,0.002,1,3.729879903000002,0.0026666666666666666,1.3333333333333333,1.0,500.0,43552.0
100,500,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncExponential,1.0,500,43915,3.889243625000006,0.002,1,1.0,500,43772,3.7546656669999834,0.006,3,1.0,500,44934,2.443971834000024,0.0,0,3.3626270420000046,0.0026666666666666666,1.3333333333333333,1.0,500.0,44207.0
100,500,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncPareto,1.0,500,43815,3.932559624999982,0.002,1,1.0,500,44290,3.091710374999991,0.0,0,1.0,500,43001,3.924026957999956,0.002,1,3.6494323193333096,0.0013333333333333333,0.6666666666666666,1.0,500.0,43702.0
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,500,43623,3.587686542000029,0.0,0,1.0,500,43703,6.313380375000008,0.0,0,1.0,500,43418,5.043327625000018,0.006,3,4.981464847333352,0.002,1.0,1.0,500.0,43581.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,500,42922,4.907479707999983,0.002,1,1.0,500,43173,5.561339625000016,0.006,3,1.0,500,43647,10.038248958999986,0.002,1,6.835689430666662,0.0033333333333333335,1.6666666666666667,1.0,500.0,43247.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,Uniform,1.0,500,43836,3.5753610829999616,0.002,1,1.0,500,43114,3.5100069580000195,0.004,2,1.0,500,43161,14.777571834000014,0.0,0,7.287646624999998,0.002,1.0,1.0,500.0,43370.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,500,43576,5.708975457999998,0.0,0,1.0,500,45247,13.130947167000045,0.0,0,1.0,500,43489,4.940088000000003,0.014,7,7.9266702083333485,0.004666666666666667,2.3333333333333335,1.0,500.0,44104.0
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,500,43845,6.385637916999997,0.006,3,1.0,500,44442,4.853877333000014,0.0,0,1.0,500,44172,7.1104137089999995,0.004,2,6.1166429863333365,0.0033333333333333335,1.6666666666666667,1.0,500.0,44153.0
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncPareto,1.0,500,43284,5.555175249999991,0.002,1,1.0,500,43691,8.851003083000023,0.008,4,1.0,500,44120,8.41491779200004,0.0,0,7.607032041666685,0.0033333333333333335,1.6666666666666667,1.0,500.0,43698.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncExponential,1.0,500,43826,6.27691437499999,0.0,0,1.0,500,44486,6.207413041999985,0.0,0,1.0,500,44616,5.632094625000036,0.002,1,6.038807347333337,0.0006666666666666666,0.3333333333333333,1.0,500.0,44309.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,Uniform,1.0,500,43224,5.638712458999976,0.0,0,1.0,500,43614,7.4900180000000205,0.002,1,1.0,500,43849,2.1468510830000014,0.004,2,5.0918605139999995,0.002,1.0,1.0,500.0,43562.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncExponential,1.0,500,44310,4.2301405000000045,0.004,2,1.0,500,43945,10.915176040999995,0.002,1,1.0,500,44466,70.10280262500004,0.004,2,28.41603972200001,0.0033333333333333335,1.6666666666666667,1.0,500.0,44240.333333333336
100,500,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncPareto,1.0,500,44925,66.43687358399995,0.006,3,1.0,500,43260,6.7887878339999475,0.0,0,1.0,500,43873,5.658646374999989,0.004,2,26.294769264333297,0.0033333333333333335,1.6666666666666667,1.0,500.0,44019.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncPareto,0.998,499,44420,4.401278750000017,0.99,495,0.996,498,42854,4.283773250000024,0.992,496,1.0,500,44278,4.432343542000012,0.996,498,4.372465180666684,0.9926666666666666,496.3333333333333,0.9979999999999999,499.0,43850.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncExponential,0.998,499,42718,4.369260541000017,0.976,488,1.0,500,43876,34.294020792000026,0.0,0,1.0,500,43437,4.448634791000018,0.974,487,14.37063870800002,0.65,325.0,0.9993333333333334,499.6666666666667,43343.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,Uniform,0.998,499,44908,85.52296662500004,0.0,0,0.998,499,42761,4.317994708000015,0.812,406,0.998,499,44248,4.450326791000009,0.79,395,31.430429374666687,0.534,267.0,0.9979999999999999,499.0,43972.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncExponential,0.994,497,42496,3.27548175000004,0.722,361,0.998,499,43793,3.185126834000016,0.716,358,0.998,499,45260,108.31132416599996,0.0,0,38.257310916666675,0.47933333333333333,239.66666666666666,0.9966666666666667,498.3333333333333,43849.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncPareto,0.998,499,43346,3.231950874999995,0.708,354,0.996,498,41402,2.1435737909999943,0.69,345,1.0,500,43926,7.512583541999902,0.678,339,4.296036069333297,0.6920000000000001,346.0,0.9979999999999999,499.0,42891.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,500,43795,3.980810915999996,0.992,496,0.998,499,44195,4.019530125000017,0.0,0,0.998,499,43972,4.068775374999973,0.998,499,4.023038805333329,0.6633333333333333,331.6666666666667,0.9986666666666667,499.3333333333333,43987.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncExponential,0.998,499,44466,4.10594254099999,0.956,478,1.0,500,43698,4.015917624999986,0.964,482,1.0,500,44251,4.003361749999954,0.98,490,4.041740638666643,0.9666666666666667,483.3333333333333,0.9993333333333334,499.6666666666667,44138.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,Uniform,1.0,500,44618,4.105188666999993,0.858,429,0.998,499,44400,4.026841375000004,0.844,422,0.998,499,43667,3.016947834000007,0.87,435,3.7163259586666677,0.8573333333333334,428.6666666666667,0.9986666666666667,499.3333333333333,44228.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncExponential,1.0,500,44599,13.949208124999984,0.794,397,0.996,498,43670,2.9889867919999915,0.814,407,0.998,499,41753,3.031133250000039,0.762,381,6.656442722333338,0.79,395.0,0.9979999999999999,499.0,43340.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncPareto,1.0,500,44145,2.9887323750000405,0.804,402,0.996,498,44045,2.963687916999959,0.802,401,0.996,498,44208,3.0115607090000367,0.784,392,2.987993667000012,0.7966666666666667,398.3333333333333,0.9973333333333333,498.6666666666667,44132.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncPareto,0.994,497,43948,3.3691801669999677,0.99,495,1.0,500,43032,3.2796564999999873,0.994,497,1.0,500,43773,4.0867785830000685,0.998,499,3.5785384166666745,0.9940000000000001,497.0,0.9979999999999999,499.0,43584.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncExponential,0.998,499,43300,2.5511127500000157,0.984,492,0.998,499,44229,4.055834957999991,0.994,497,1.0,500,43450,2.538543249999975,0.99,495,3.048496985999994,0.9893333333333333,494.6666666666667,0.9986666666666667,499.3333333333333,43659.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,Uniform,Uniform,0.998,499,43437,4.213865916000032,0.942,471,0.994,497,44549,3.263951665999969,0.96,480,1.0,500,44880,3.3305530830000407,0.948,474,3.6027902216666803,0.9499999999999998,475.0,0.9973333333333333,498.6666666666667,44288.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,Uniform,TruncExponential,0.998,499,43924,4.3144852499999615,0.934,467,0.998,499,43770,1.6578345409999995,0.896,448,0.998,499,44052,2.5118792499999927,0.918,459,2.8280663469999845,0.916,458.0,0.9979999999999999,499.0,43915.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,Uniform,TruncPareto,0.992,496,43867,2.573912000000064,0.912,456,0.992,496,44318,3.99746250000004,0.902,451,0.998,499,43789,3.449396124999907,0.88,440,3.3402568750000037,0.898,449.0,0.9940000000000001,497.0,43991.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncPareto,0.998,499,43191,4.34373662500002,0.998,499,1.0,500,44412,12.616905958000018,0.998,499,0.998,499,43713,6.916614125000024,0.996,498,7.959085569333354,0.9973333333333333,498.6666666666667,0.9986666666666667,499.3333333333333,43772.0
100,500,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,500,43716,1.5367958749999389,0.996,498,0.998,499,43970,5.64335429099998,0.998,499,0.998,499,43246,7.732416208000018,0.998,499,4.970855457999979,0.9973333333333333,498.6666666666667,0.9986666666666667,499.3333333333333,43644.0
100,500,5,F_TruncPareto,S_TruncExponential,TruncExponential,Uniform,1.0,500,45208,11.62666204200002,0.996,498,0.996,498,45268,10.472763084000007,0.99,495,1.0,500,43401,5.909244624999928,0.994,497,9.336223250333319,0.9933333333333333,496.6666666666667,0.9986666666666667,499.3333333333333,44625.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,TruncExponential,TruncExponential,1.0,500,43629,5.749381791000019,0.978,489,1.0,500,44001,6.368108291999988,0.99,495,0.998,499,44016,12.999978041999952,0.982,491,8.372489374999986,0.9833333333333334,491.6666666666667,0.9993333333333334,499.6666666666667,43882.0
100,500,5,F_TruncPareto,S_TruncExponential,TruncExponential,TruncPareto,1.0,500,44026,16.077720333000002,0.982,491,0.998,499,43908,4.912881165999977,0.984,492,1.0,500,44280,5.779568832999985,0.982,491,8.923390110666654,0.9826666666666667,491.3333333333333,0.9993333333333334,499.6666666666667,44071.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncPareto,0.994,497,43736,6.43495812499998,0.994,497,0.996,498,43418,4.83357883299999,0.996,498,0.998,499,44571,15.405824458999971,0.998,499,8.891453805666648,0.996,498.0,0.996,498.0,43908.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncExponential,0.996,498,42774,1.4241605830000026,0.994,497,0.998,499,45061,68.19764729199994,0.0,0,1.0,500,43984,6.329591250000021,1.0,500,25.317133041666654,0.6646666666666666,332.3333333333333,0.9979999999999999,499.0,43939.666666666664
100,500,5,F_TruncPareto,S_TruncExponential,TruncPareto,Uniform,1.0,500,44146,7.059728707999966,1.0,500,0.996,498,44701,12.235345499999994,0.996,498,0.996,498,44414,6.259180792000052,0.996,498,8.518085000000005,0.9973333333333333,498.6666666666667,0.9973333333333333,498.6666666666667,44420.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,TruncPareto,TruncExponential,1.0,500,42851,4.969821958000011,1.0,500,0.996,498,44303,5.4681382499999245,0.992,496,0.998,499,43665,6.339603583000098,0.994,497,5.592521263666678,0.9953333333333333,497.6666666666667,0.9979999999999999,499.0,43606.333333333336
100,500,5,F_TruncPareto,S_TruncExponential,TruncPareto,TruncPareto,0.996,498,44131,6.372292458000061,0.994,497,1.0,500,43661,5.457840415999954,0.998,499,0.994,497,43356,5.611464124999998,0.992,496,5.813865666333338,0.9946666666666667,497.3333333333333,0.9966666666666667,498.3333333333333,43716.0
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncPareto,0.966,483,43009,6.721047208000073,0.956,478,0.956,478,43647,4.301862041000049,0.956,478,0.994,497,44885,73.3139185,0.0,0,28.112275916333374,0.6373333333333333,318.6666666666667,0.972,486.0,43847.0
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncExponential,0.966,483,43831,4.403220916999999,0.954,477,0.99,495,43188,4.28437299999996,0.962,481,0.962,481,44139,37.13262595899994,0.0,0,15.2734066253333,0.6386666666666666,319.3333333333333,0.9726666666666667,486.3333333333333,43719.333333333336
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,Uniform,0.994,497,43983,4.585254415999998,0.872,436,0.968,484,43486,2.158732999999984,0.868,434,0.984,492,44685,9.784122958000012,0.88,440,5.509370124666664,0.8733333333333334,436.6666666666667,0.9819999999999999,491.0,44051.333333333336
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncExponential,0.96,480,43717,20.179311541999937,0.83,415,0.976,488,43347,3.196679667000012,0.788,394,0.976,488,43586,3.272016624999992,0.834,417,8.88266927799998,0.8173333333333334,408.6666666666667,0.9706666666666667,485.3333333333333,43550.0
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncPareto,0.99,495,44174,25.918957166999917,0.0,0,0.988,494,44326,4.237053040999967,0.794,397,0.974,487,43388,3.2785993329999883,0.764,382,11.144869846999958,0.5193333333333333,259.6666666666667,0.984,492.0,43962.666666666664
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncPareto,0.988,494,44969,4.206033208000008,0.986,493,0.988,494,43224,3.043484833999969,0.986,493,0.97,485,43472,4.021807874999922,0.966,483,3.7571086389999664,0.9793333333333333,489.6666666666667,0.9819999999999999,491.0,43888.333333333336
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncExponential,0.974,487,43570,14.91103099999998,0.0,0,0.966,483,43614,3.966629459000046,0.948,474,0.972,486,43776,3.093876082999941,0.954,477,7.323845513999989,0.634,317.0,0.9706666666666667,485.3333333333333,43653.333333333336
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,Uniform,0.964,482,43336,3.010194374999969,0.888,444,0.978,489,42971,2.917036291000045,0.908,454,0.984,492,43365,3.008758790999991,0.876,438,2.978663152333335,0.8906666666666667,445.3333333333333,0.9753333333333334,487.6666666666667,43224.0
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncExponential,0.92,460,44008,2.934312875000046,0.816,408,0.988,494,44399,2.9665854169999193,0.83,415,0.954,477,43218,2.999659708999957,0.832,416,2.966852666999974,0.826,413.0,0.9540000000000001,477.0,43875.0
100,500,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncPareto,0.986,493,43571,32.97900154199999,0.822,411,0.956,478,43288,2.867342833000066,0.83,415,0.982,491,43659,3.0426237080000647,0.856,428,12.96298936100004,0.836,418.0,0.9746666666666667,487.3333333333333,43506.0
100,500,5,F_TruncPareto,S_TruncPareto,Uniform,F_TruncPareto,0.972,486,44003,3.35580487499999,0.972,486,0.964,482,43369,3.2893670419999808,0.964,482,0.99,495,44901,5.893775000000005,0.99,495,4.179648972333325,0.9753333333333334,487.6666666666667,0.9753333333333334,487.6666666666667,44091.0
100,500,5,F_TruncPareto,S_TruncPareto,Uniform,F_TruncExponential,0.982,491,43634,3.277205624999965,0.982,491,0.974,487,43198,3.283977084000071,0.972,486,0.982,491,44388,3.3574662080000053,0.974,487,3.3062163056666805,0.976,488.0,0.9793333333333333,489.6666666666667,43740.0
100,500,5,F_TruncPareto,S_TruncPareto,Uniform,Uniform,0.964,482,43499,2.592497417000004,0.942,471,0.982,491,43334,4.051482041999975,0.95,475,0.976,488,43357,2.5417972500000587,0.948,474,3.061925569666679,0.9466666666666667,473.3333333333333,0.9739999999999999,487.0,43396.666666666664
