n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,Majority_time_1,Majority_score_perc_1,Majority_score_1,TruthFinder_time_1,TruthFinder_score_perc_1,TruthFinder_score_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,ThreeEstimates_time_1,ThreeEstimates_score_perc_1,ThreeEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,Majority_time_2,Majority_score_perc_2,Majority_score_2,TruthFinder_time_2,TruthFinder_score_perc_2,TruthFinder_score_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,ThreeEstimates_time_2,ThreeEstimates_score_perc_2,ThreeEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,Majority_time_3,Majority_score_perc_3,Majority_score_3,TruthFinder_time_3,TruthFinder_score_perc_3,TruthFinder_score_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,ThreeEstimates_time_3,ThreeEstimates_score_perc_3,ThreeEstimates_score_3,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score,optimal_perc_score,optimal_score,n_claims
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,43785,0.014793125,1.0,100,0.393442834,1.0,100,3.818786833,0.0,0,4.092947917,1.0,100,1.0,100,43505,0.0152520419999999,1.0,100,0.392522625,1.0,100,3.938076584,0.0,0,4.142416166000001,1.0,100,1.0,100,43240,0.015139333,1.0,100,0.3948408750000001,1.0,100,3.892184292000001,0.0,0,4.168011582999999,1.0,100,0.015061499999999966,1.0,100.0,0.3936021113333334,1.0,100.0,3.8830159030000004,0.0,0.0,4.134458555333333,1.0,100.0,1.0,100.0,43510.0
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,43478,0.0142445420000001,1.0,100,0.3636283750000011,1.0,100,3.6685296250000015,0.0,0,4.010716833,1.0,100,1.0,100,44001,0.0147589999999997,1.0,100,0.3864673750000005,1.0,100,3.920923209,0.0,0,4.3143575,1.0,100,1.0,100,44232,0.0151439999999993,1.0,100,0.3824757079999994,1.0,100,3.8507385,0.0,0,4.108426542,1.0,100,0.014715847333333032,1.0,100.0,0.3775238193333337,1.0,100.0,3.813397111333334,0.0,0.0,4.144500291666667,1.0,100.0,1.0,100.0,43903.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,Uniform,1.0,100,43857,0.0152632920000002,1.0,100,0.3591683749999994,1.0,100,3.684829583000002,0.0,0,3.838834458000001,1.0,100,1.0,100,44418,0.0150502079999981,1.0,100,0.3646516249999969,1.0,100,3.733463083,0.0,0,3.894221250000001,1.0,100,1.0,100,43809,0.0147546660000017,1.0,100,0.3576905420000003,1.0,100,3.6724117499999984,0.0,0,3.899756208999999,1.0,100,0.015022722,1.0,100.0,0.36050351399999886,1.0,100.0,3.6969014720000004,0.0,0.0,3.877603972333334,1.0,100.0,1.0,100.0,44028.0
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,44045,0.0148408329999973,1.0,100,0.3407928329999983,1.0,100,3.534711583,0.0,0,3.816466709,1.0,100,1.0,100,43689,0.0155435409999995,1.0,100,0.3442815839999973,1.0,100,3.912462542,0.0,0,4.020440957999998,1.0,100,1.0,100,44957,0.0152853339999978,1.0,100,0.353532125000001,1.0,100,3.682212084,0.0,0,3.798933999999999,1.0,100,0.015223235999998199,1.0,100.0,0.3462021806666655,1.0,100.0,3.7097954029999998,0.0,0.0,3.878613888999999,1.0,100.0,1.0,100.0,44230.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,44373,0.0151759159999969,1.0,100,0.3648024590000034,1.0,100,3.638718541999999,0.0,0,3.672248082999999,1.0,100,1.0,100,44072,0.0162549170000048,1.0,100,0.346517833,1.0,100,3.6390578330000025,0.0,0,3.812777166000003,1.0,100,1.0,100,43940,0.0149526669999957,1.0,100,0.3463375420000005,1.0,100,3.5178084579999975,0.0,0,3.7733453330000017,1.0,100,0.015461166666665799,1.0,100.0,0.35255261133333465,1.0,100.0,3.5985282776666665,0.0,0.0,3.7527901940000015,1.0,100.0,1.0,100.0,44128.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44369,0.0151675830000002,1.0,100,0.367322417000004,1.0,100,3.6785852089999977,0.0,0,4.353155708000003,1.0,100,1.0,100,43951,0.0161822090000001,1.0,100,0.3603550419999948,1.0,100,3.7782957080000017,0.0,0,4.153934,1.0,100,1.0,100,43476,0.0150610840000027,1.0,100,0.3599099589999994,1.0,100,3.6578183330000016,0.0,0,3.841336999999996,1.0,100,0.015470292000001001,1.0,100.0,0.36252913933333275,1.0,100.0,3.7048997500000005,0.0,0.0,4.116142235999999,1.0,100.0,1.0,100.0,43932.0
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,43839,0.0150323340000042,1.0,100,0.3726830410000019,1.0,100,3.712750542000002,0.0,0,3.8308032500000024,1.0,100,1.0,100,43997,0.0153296659999995,1.0,100,0.3996879999999976,1.0,100,3.9890589160000047,0.0,0,4.230331542000002,1.0,100,1.0,100,44066,0.0149132499999993,1.0,100,0.3568745839999963,1.0,100,3.639370874999998,0.0,0,3.837653292000006,1.0,100,0.015091750000001,1.0,100.0,0.3764152083333319,1.0,100.0,3.7803934443333347,0.0,0.0,3.96626269466667,1.0,100.0,1.0,100.0,43967.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,Uniform,1.0,100,43594,0.0155074580000018,1.0,100,0.3404068749999993,1.0,100,3.607479749999996,0.0,0,3.941156999999997,1.0,100,1.0,100,44153,0.0153997920000037,1.0,100,0.3538936250000049,1.0,100,3.839496042000007,0.0,0,3.737500457999999,1.0,100,1.0,100,44215,0.0147907079999995,1.0,100,0.328779499999996,1.0,100,3.444272333999997,0.0,0,3.689676915999996,1.0,100,0.015232652666668333,1.0,100.0,0.34102666666666676,1.0,100.0,3.6304160420000002,0.0,0.0,3.789444791333331,1.0,100.0,1.0,100.0,43987.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,44413,0.0167226669999962,1.0,100,0.3685088749999892,1.0,100,3.594097999999988,0.0,0,3.595202499999999,1.0,100,1.0,100,43929,0.0148872919999973,1.0,100,0.3250695830000012,1.0,100,3.308414083999992,0.0,0,3.484442000000002,1.0,100,1.0,100,44212,0.0153615840000043,1.0,100,0.336509625000005,1.0,100,3.407230250000012,0.0,0,3.5338694590000017,1.0,100,0.015657180999999267,1.0,100.0,0.34336269433333183,1.0,100.0,3.4365807779999975,0.0,0.0,3.5378379863333342,1.0,100.0,1.0,100.0,44184.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,43342,0.0157560829999994,1.0,100,0.3582076250000057,1.0,100,3.452416040999992,0.0,0,3.681986207999998,1.0,100,1.0,100,43594,0.0150725829999913,1.0,100,0.3218382910000059,1.0,100,3.245502708999993,0.0,0,3.436571999999998,1.0,100,1.0,100,44387,0.0152872920000106,1.0,100,0.3239004999999935,1.0,100,3.3811480829999994,0.0,0,3.5012757920000013,1.0,100,0.015371986000000434,1.0,100.0,0.334648805333335,1.0,100.0,3.359688944333328,0.0,0.0,3.5399446666666656,1.0,100.0,1.0,100.0,43774.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,100,43916,0.0151637499999992,1.0,100,0.2681508749999892,1.0,100,2.810405541999998,0.0,0,2.874481958000004,1.0,100,1.0,100,43816,0.0150959169999964,1.0,100,0.2737219999999922,1.0,100,2.886342208000002,0.0,0,2.934712458000007,1.0,100,1.0,100,44051,0.0148718749999972,1.0,100,0.2753155839999976,1.0,100,2.9215639170000003,0.0,0,3.0377547909999976,1.0,100,0.015043847333330933,1.0,100.0,0.272396152999993,1.0,100.0,2.872770555666667,0.0,0.0,2.9489830690000027,1.0,100.0,1.0,100.0,43927.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncExponential,1.0,100,44280,0.0151453340000102,1.0,100,0.2636747079999963,1.0,100,2.7670074159999984,0.0,0,2.796829250000002,1.0,100,1.0,100,43906,0.0148665410000035,1.0,100,0.2745459159999939,1.0,100,2.837077791000013,0.0,0,2.917243583000001,1.0,100,1.0,100,43965,0.015276208000003,1.0,100,0.2784152920000053,1.0,100,2.919900792000007,0.0,0,2.917564333999991,1.0,100,0.015096027666672234,1.0,100.0,0.2722119719999985,1.0,100.0,2.8413286663333395,0.0,0.0,2.877212388999998,1.0,100.0,1.0,100.0,44050.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,Uniform,1.0,100,44154,0.0150229580000029,1.0,100,0.26369745800001,1.0,100,2.7762617910000102,0.0,0,2.8091234590000056,1.0,100,1.0,100,44104,0.0153612499999979,1.0,100,0.262287917000009,1.0,100,2.718855333999997,0.0,0,2.8127693330000056,1.0,100,1.0,100,43303,0.0148170000000078,1.0,100,0.269134416,1.0,100,2.7936410830000113,0.0,0,2.882516416999991,1.0,100,0.0150670693333362,1.0,100.0,0.26503993033333967,1.0,100.0,2.762919402666673,0.0,0.0,2.8348030696666675,1.0,100.0,1.0,100.0,43853.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,TruncExponential,1.0,100,43962,0.0146036669999887,1.0,100,0.2469285840000026,1.0,100,2.6101161659999974,0.0,0,2.6220636249999956,1.0,100,1.0,100,43776,0.0150378329999938,1.0,100,0.2478947090000076,1.0,100,2.637948208999987,0.0,0,2.6614399169999956,1.0,100,1.0,100,43776,0.0147697079999886,1.0,100,0.2657914999999917,1.0,100,2.8343403339999895,0.0,0,2.9124862500000006,1.0,100,0.014803735999990367,1.0,100.0,0.25353826433333393,1.0,100.0,2.6941349029999913,0.0,0.0,2.7319965973333304,1.0,100.0,1.0,100.0,43838.0
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,TruncPareto,1.0,100,43786,0.0149874579999931,1.0,100,0.2628955409999918,1.0,100,2.7658469580000116,0.0,0,2.789221917000006,1.0,100,1.0,100,44247,0.0149911669999909,1.0,100,0.2573394580000041,1.0,100,2.742160291999994,0.0,0,2.758836708000004,1.0,100,1.0,100,43810,0.0149179170000053,1.0,100,0.244474542000006,1.0,100,2.7031910420000003,0.0,0,2.7126174590000005,1.0,100,0.014965513999996433,1.0,100.0,0.254903180333334,1.0,100.0,2.737066097333335,0.0,0.0,2.7535586946666704,1.0,100.0,1.0,100.0,43947.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44618,0.0148849999999924,1.0,100,0.1931910830000021,1.0,100,2.150290166000005,0.0,0,2.0558920419999964,1.0,100,1.0,100,43991,0.01636400000001,1.0,100,0.1881955420000025,1.0,100,2.078394000000003,0.0,0,1.9718963330000037,1.0,100,1.0,100,44738,0.0148577089999974,1.0,100,0.1991806669999931,1.0,100,2.1884036249999923,0.0,0,2.059254208000013,1.0,100,0.015368902999999934,1.0,100.0,0.19352243066666588,1.0,100.0,2.1390292636666666,0.0,0.0,2.0290141943333375,1.0,100.0,1.0,100.0,44449.0
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44197,0.0149808750000062,1.0,100,0.1871058330000039,1.0,100,2.095770708000003,0.0,0,1.9916985419999944,1.0,100,1.0,100,43873,0.0152091669999947,1.0,100,0.1903060000000067,1.0,100,2.089648041999993,0.0,0,2.006579375000001,1.0,100,1.0,100,43158,0.0153477080000072,1.0,100,0.1968855420000039,1.0,100,2.121335166999998,0.0,0,2.050148667000002,1.0,100,0.0151792500000027,1.0,100.0,0.19143245833333813,1.0,100.0,2.1022513056666647,0.0,0.0,2.0161421946666658,1.0,100.0,1.0,100.0,43742.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,Uniform,1.0,100,43644,0.0146937500000063,1.0,100,0.1816761670000062,1.0,100,2.042367249999998,0.0,0,1.9396164999999996,1.0,100,1.0,100,44456,0.0151589590000043,1.0,100,0.1966689160000072,1.0,100,2.1474037919999915,0.0,0,2.068013042000004,1.0,100,1.0,100,44069,0.0151695419999953,1.0,100,0.1901827090000125,1.0,100,2.154769999999999,0.0,0,2.103908834000009,1.0,100,0.015007417000001966,1.0,100.0,0.1895092640000086,1.0,100.0,2.1148470139999964,0.0,0.0,2.037179458666671,1.0,100.0,1.0,100.0,44056.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncExponential,1.0,100,43663,0.0148989170000106,1.0,100,0.1778171670000006,1.0,100,1.9831364589999791,0.0,0,1.8456492499999797,1.0,100,1.0,100,44087,0.0150709999999918,1.0,100,0.1898192919999957,1.0,100,2.0533711250000124,0.0,0,1.969859917000008,1.0,100,1.0,100,43656,0.0154064170000083,1.0,100,0.1974862080000008,1.0,100,2.1658739589999954,0.0,0,2.080316874999994,1.0,100,0.015125444666670233,1.0,100.0,0.18837422233333237,1.0,100.0,2.067460514333329,0.0,0.0,1.9652753473333273,1.0,100.0,1.0,100.0,43802.0
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncPareto,1.0,100,44152,0.0147503329999949,1.0,100,0.1817581249999875,1.0,100,1.9964627079999957,0.0,0,1.842712041999988,1.0,100,1.0,100,43336,0.0151310420000072,1.0,100,0.1899305419999848,1.0,100,2.1186868749999803,0.0,0,2.0082388339999966,1.0,100,1.0,100,43693,0.0149014170000043,1.0,100,0.1934003750000101,1.0,100,2.094822665999999,0.0,0,2.0916952920000256,1.0,100,0.014927597333335466,1.0,100.0,0.1883630139999941,1.0,100.0,2.0699907496666583,0.0,0.0,1.9808820560000033,1.0,100.0,1.0,100.0,43727.0
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,44197,0.0149481250000178,1.0,100,0.167761458000001,1.0,100,1.9450706669999815,0.0,0,1.8174217079999837,1.0,100,1.0,100,43653,0.0152667080000128,1.0,100,0.1666978750000112,1.0,100,2.507769040999989,0.0,0,1.747786042000001,1.0,100,1.0,100,44398,0.0148458749999917,1.0,100,0.1616157910000026,1.0,100,1.8360617079999884,0.0,0,1.7178374159999803,1.0,100,0.015020236000007433,1.0,100.0,0.16535837466667158,1.0,100.0,2.0963004719999865,0.0,0.0,1.7610150553333217,1.0,100.0,1.0,100.0,44082.666666666664
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44432,0.014865708000002,1.0,100,0.1675896669999872,1.0,100,2.5251125829999808,0.0,0,1.751551083999999,1.0,100,1.0,100,43818,0.014981917,1.0,100,0.163874375000006,1.0,100,2.4720515420000027,0.0,0,1.743940500000008,1.0,100,1.0,100,44528,0.0149495000000001,1.0,100,0.1596729159999768,1.0,100,3.094430082999992,0.0,0,1.730116584000001,1.0,100,0.0149323750000007,1.0,100.0,0.16371231933332334,1.0,100.0,2.697198069333325,0.0,0.0,1.741869389333336,1.0,100.0,1.0,100.0,44259.333333333336
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,Uniform,1.0,100,43828,0.0147969159999945,1.0,100,0.1687760419999904,1.0,100,1.891159000000016,0.0,0,1.7495596669999998,1.0,100,1.0,100,44461,0.0148668749999956,1.0,100,0.1599848749999921,1.0,100,2.8848454589999903,0.0,0,1.6609258750000038,1.0,100,1.0,100,43663,0.0149122910000016,1.0,100,0.1714166669999883,1.0,100,2.546773833000003,0.0,0,1.8209817919999975,1.0,100,0.014858693999997235,1.0,100.0,0.1667258613333236,1.0,100.0,2.4409260973333367,0.0,0.0,1.743822444666667,1.0,100.0,1.0,100.0,43984.0
