n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,Majority_time_1,Majority_score_perc_1,Majority_score_1,TruthFinder_time_1,TruthFinder_score_perc_1,TruthFinder_score_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,ThreeEstimates_time_1,ThreeEstimates_score_perc_1,ThreeEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,Majority_time_2,Majority_score_perc_2,Majority_score_2,TruthFinder_time_2,TruthFinder_score_perc_2,TruthFinder_score_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,ThreeEstimates_time_2,ThreeEstimates_score_perc_2,ThreeEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,Majority_time_3,Majority_score_perc_3,Majority_score_3,TruthFinder_time_3,TruthFinder_score_perc_3,TruthFinder_score_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,ThreeEstimates_time_3,ThreeEstimates_score_perc_3,ThreeEstimates_score_3,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score,optimal_perc_score,optimal_score,n_claims
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35162,0.029394,1.0,200,0.2353710000000001,1.0,200,1.6239700419999998,0.0,0,1.9673008750000005,1.0,200,1.0,200,34616,0.0287585409999999,1.0,200,0.2397775829999998,1.0,200,2.1975409580000003,0.0,0,1.872044916,1.0,200,1.0,200,34485,0.0376377919999999,1.0,200,0.3142512919999999,1.0,200,2.168966208,0.0,0,2.384340208,1.0,200,0.031930110999999935,1.0,200.0,0.2631332916666666,1.0,200.0,1.996825736,0.0,0.0,2.074561999666667,1.0,200.0,1.0,200.0,34754.333333333336
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34159,0.0279215409999995,1.0,200,0.2255851249999994,1.0,200,1.585726791,0.0,0,1.7536366670000012,1.0,200,1.0,200,34082,0.0280816670000003,1.0,200,0.2213379169999996,1.0,200,2.0736683339999997,0.0,0,1.7180086250000004,1.0,200,1.0,200,34619,0.0361897499999983,1.0,200,0.2843557499999996,1.0,200,1.9958208750000033,0.0,0,2.227728082999999,1.0,200,0.030730985999999367,1.0,200.0,0.24375959733333286,1.0,200.0,1.885072000000001,0.0,0.0,1.8997911250000001,1.0,200.0,1.0,200.0,34286.666666666664
200,200,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,35733,0.0282184999999994,1.0,200,0.1996400000000004,1.0,200,2.729821791999999,0.0,0,1.491875833,1.0,200,1.0,200,34880,0.0278309589999992,1.0,200,0.1966698330000014,1.0,200,2.2679198750000005,0.0,0,1.4963437920000011,1.0,200,1.0,200,34456,0.0365576660000002,1.0,200,0.2598373749999965,1.0,200,2.963260874999996,0.0,0,1.935265333000004,1.0,200,0.030869041666666264,1.0,200.0,0.2187157359999994,1.0,200.0,2.6536675139999986,0.0,0.0,1.6411616526666684,1.0,200.0,1.0,200.0,35023.0
200,200,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34377,0.0284537920000005,1.0,200,0.1799407500000001,1.0,200,3.212358457999999,0.0,0,1.3190491669999993,1.0,200,1.0,200,34685,0.0279355830000014,1.0,200,0.1808153329999999,1.0,200,3.2418014169999996,0.0,0,1.3336918749999995,1.0,200,1.0,200,34620,0.0362950840000024,1.0,200,0.2327427919999962,1.0,200,4.13199383300001,0.0,0,1.7162678330000034,1.0,200,0.0308948196666681,1.0,200.0,0.19783295833333206,1.0,200.0,3.5287179026666693,0.0,0.0,1.4563362916666673,1.0,200.0,1.0,200.0,34560.666666666664
200,200,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35435,0.0283780409999998,1.0,200,0.1809029160000008,1.0,200,2.798186207999997,0.0,0,1.9548795410000004,1.0,200,1.0,200,34333,0.0281870000000026,1.0,200,0.1798564579999997,1.0,200,2.3208924999999994,0.0,0,1.929114166999998,1.0,200,1.0,200,34787,0.0362317499999989,1.0,200,0.228807708000005,1.0,200,3.554401250000012,0.0,0,2.523137375000005,1.0,200,0.030932263666667098,1.0,200.0,0.19652236066666848,1.0,200.0,2.891159986000003,0.0,0.0,2.135710361000001,1.0,200.0,1.0,200.0,34851.666666666664
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35396,0.0280811249999999,1.0,200,0.2366876670000017,1.0,200,1.6918408340000006,0.0,0,1.8784731670000028,1.0,200,1.0,200,35146,0.028283499999997,1.0,200,0.2369272080000009,1.0,200,2.222415417000001,0.0,0,1.8852686249999984,1.0,200,1.0,200,34999,0.0360935829999959,1.0,200,0.3058508750000044,1.0,200,2.8777085419999935,0.0,0,2.4254425419999848,1.0,200,0.030819402666664265,1.0,200.0,0.25982191666666904,1.0,200.0,2.2639882643333316,0.0,0.0,2.063061444666662,1.0,200.0,1.0,200.0,35180.333333333336
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,35787,0.0279377499999995,1.0,200,0.2202674580000021,1.0,200,2.0831553750000005,0.0,0,1.7388293750000017,1.0,200,1.0,200,34591,0.0284657079999988,1.0,200,0.2237577920000006,1.0,200,2.0595832079999994,0.0,0,1.7203133750000037,1.0,200,1.0,200,34855,0.0365476249999972,1.0,200,0.2903399999999863,1.0,200,2.6984337499999924,0.0,0,2.251043334000002,1.0,200,0.03098369433333183,1.0,200.0,0.24478841666666298,1.0,200.0,2.280390777666664,0.0,0.0,1.9033953613333356,1.0,200.0,1.0,200.0,35077.666666666664
200,200,5,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,200,35068,0.027987000000003,1.0,200,0.1990772909999982,1.0,200,1.3922887079999988,0.0,0,1.5151620409999964,1.0,200,1.0,200,34461,0.0280982909999991,1.0,200,0.1950348339999976,1.0,200,2.204966166999995,0.0,0,1.4762843749999988,1.0,200,1.0,200,34249,0.0355617919999815,1.0,200,0.2568183749999946,1.0,200,2.357572874999988,0.0,0,1.9660965839999849,1.0,200,0.0305490276666612,1.0,200.0,0.21697683333333015,1.0,200.0,1.9849425833333274,0.0,0.0,1.6525143333333265,1.0,200.0,1.0,200.0,34592.666666666664
200,200,5,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,34632,0.0282219159999996,1.0,200,0.1834436249999953,1.0,200,3.267425166999999,0.0,0,1.3419039159999997,1.0,200,1.0,200,34196,0.0276395420000028,1.0,200,0.1787551250000021,1.0,200,2.377596292,0.0,0,1.943565417000002,1.0,200,1.0,200,34943,0.0357549999999946,1.0,200,0.231889792000004,1.0,200,2.638780582999999,0.0,0,2.54711312500001,1.0,200,0.030538819333332332,1.0,200.0,0.19802951400000046,1.0,200.0,2.7612673473333325,0.0,0.0,1.9441941526666706,1.0,200.0,1.0,200.0,34590.333333333336
200,200,5,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,35510,0.0282674579999948,1.0,200,0.1795182910000008,1.0,200,2.015723041000001,0.0,0,4.478669541000002,0.04,8,1.0,200,34754,0.0278150840000037,1.0,200,0.1771967920000037,1.0,200,3.157925665999997,0.0,0,1.9401668750000027,1.0,200,1.0,200,34870,0.0357580839999513,1.0,200,0.2308935830000109,1.0,200,3.630292499999996,0.0,0,2.51828145799999,1.0,200,0.030613541999983267,1.0,200.0,0.1958695553333385,1.0,200.0,2.934647068999998,0.0,0.0,2.9790392913333315,0.68,136.0,1.0,200.0,35044.666666666664
