n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,optimal_perc_score,optimal_score,n_claims
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,100,44198,2.443307208,0.0,0,1.0,100,43786,3.0652128330000004,0.0,0,1.0,100,44066,3.133054583,0.0,0,2.880524874666667,0.0,0.0,1.0,100.0,44016.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,100,44030,1.876017959000002,0.0,0,1.0,100,44013,1.840493917,0.0,0,1.0,100,43702,3.030802749999999,0.0,0,2.249104875333334,0.0,0.0,1.0,100.0,43915.0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,100,44032,2.4625578750000017,0.0,0,1.0,100,44498,2.4449690000000004,0.0,0,1.0,100,43796,3.1464154589999964,0.0,0,2.684647444666666,0.0,0.0,1.0,100.0,44108.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,100,43735,3.0153226669999995,0.0,0,1.0,100,43976,3.0590776660000003,0.0,0,1.0,100,43897,3.1868065409999957,0.0,0,3.0870689579999984,0.0,0.0,1.0,100.0,43869.333333333336
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,100,43499,3.0473517089999973,0.0,0,1.0,100,43891,3.619427500000001,0.0,0,1.0,100,43868,2.4567265829999982,0.0,0,3.041168597333332,0.0,0.0,1.0,100.0,43752.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44182,2.9364545410000034,0.0,0,1.0,100,44247,3.550553917000002,0.0,0,1.0,100,43616,4.247853082999995,0.0,0,3.5782871803333336,0.0,0.0,1.0,100.0,44015.0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44305,2.940245124999997,0.0,0,1.0,100,43895,2.947689582999999,0.0,0,1.0,100,43973,3.0588033750000037,0.0,0,2.9822460276666667,0.0,0.0,1.0,100.0,44057.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,100,43463,2.8266201670000015,0.0,0,1.0,100,44405,4.1720466669999965,0.0,0,1.0,100,43884,4.015816125000001,0.0,0,3.671494319666666,0.0,0.0,1.0,100.0,43917.333333333336
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,100,44133,3.5196781659999985,0.0,0,1.0,100,43741,3.487831,0.0,0,1.0,100,43624,4.072754416999999,0.0,0,3.6934211943333324,0.0,0.0,1.0,100.0,43832.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,100,44272,2.341576040999996,0.0,0,1.0,100,43972,3.4959721250000015,0.0,0,1.0,100,43906,3.561631999999996,0.0,0,3.133060055333331,0.0,0.0,1.0,100.0,44050.0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,43781,2.946724041000003,0.0,0,1.0,100,43362,2.8846409580000056,0.0,0,1.0,100,43984,2.7877724169999993,0.0,0,2.873045805333336,0.0,0.0,1.0,100.0,43709.0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44054,2.9046805410000047,0.0,0,1.0,100,44016,4.643021916999999,0.0,0,1.0,100,44423,1.8159482920000016,0.0,0,3.1212169166666683,0.0,0.0,1.0,100.0,44164.333333333336
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,100,44262,3.4926475420000003,0.0,0,1.0,100,44058,4.628178124999991,0.0,0,1.0,100,44087,3.612214500000007,0.0,0,3.9110133889999994,0.0,0.0,1.0,100.0,44135.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,100,43566,3.949801499999992,0.0,0,1.0,100,43361,3.415589333,0.0,0,1.0,100,43473,3.348227958999999,0.0,0,3.571206263999997,0.0,0.0,1.0,100.0,43466.666666666664
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,100,44220,2.2785254580000043,0.0,0,1.0,100,43574,2.932989292000002,0.0,0,1.0,100,44240,2.435537958000012,0.0,0,2.5490175693333392,0.0,0.0,1.0,100.0,44011.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,43935,2.0286057080000006,0.0,0,1.0,100,44317,2.031705291999998,0.0,0,1.0,100,43750,2.8972077079999963,0.0,0,2.319172902666665,0.0,0.0,1.0,100.0,44000.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,43796,2.0234811250000035,0.0,0,1.0,100,44130,1.9812337919999976,0.0,0,1.0,100,44211,2.001911665999998,0.0,0,2.0022088609999997,0.0,0.0,1.0,100.0,44045.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,100,43954,1.9957981249999932,0.0,0,1.0,100,43551,1.980820332999997,0.0,0,1.0,100,43421,2.042810750000001,0.0,0,2.0064764026666637,0.0,0.0,1.0,100.0,43642.0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,43719,1.9839690830000052,0.0,0,1.0,100,43971,2.0027495000000073,0.0,0,1.0,100,43750,2.093066042000004,0.0,0,2.0265948750000056,0.0,0.0,1.0,100.0,43813.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,44278,2.042054667000002,0.0,0,1.0,100,43328,2.002855999999994,0.0,0,1.0,100,44148,2.08204708400001,0.0,0,2.0423192503333354,0.0,0.0,1.0,100.0,43918.0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,100,44004,1.9914742090000033,0.0,0,1.0,100,44627,2.0020500839999897,0.0,0,1.0,100,43731,2.4957540420000015,0.0,0,2.1630927783333314,0.0,0.0,1.0,100.0,44120.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,100,43967,1.897050541999988,0.0,0,1.0,100,44020,2.6160216669999983,0.0,0,1.0,100,43946,1.9343417500000015,0.0,0,2.1491379863333293,0.0,0.0,1.0,100.0,43977.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,100,44158,2.001711874999998,0.0,0,1.0,100,43406,1.9487733749999876,0.0,0,1.0,100,43707,1.9218518340000088,0.0,0,1.9574456946666647,0.0,0.0,1.0,100.0,43757.0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,100,44005,2.583779917000001,0.0,0,1.0,100,43984,2.6038948330000125,0.0,0,1.0,100,44396,2.5430674999999923,0.0,0,2.5769140833333353,0.0,0.0,1.0,100.0,44128.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,100,44254,2.0117547499999944,0.0,0,1.0,100,43835,2.5903155000000027,0.0,0,1.0,100,44458,1.940083040999994,0.0,0,2.1807177636666637,0.0,0.0,1.0,100.0,44182.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,100,43495,2.463992791999999,0.0,0,1.0,100,44228,3.101339082999999,0.0,0,1.0,100,44015,2.3615422910000063,0.0,0,2.6422913886666684,0.0,0.0,1.0,100.0,43912.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,100,44281,2.4763920830000075,0.0,0,1.0,100,43637,2.427404750000008,0.0,0,1.0,100,44073,2.383653332999998,0.0,0,2.429150055333338,0.0,0.0,1.0,100.0,43997.0
500,100,5,F_TruncPareto,F_S_TruncExponential,Uniform,Uniform,1.0,100,43982,3.0396259160000056,0.0,0,1.0,100,44242,2.4401358749999957,0.0,0,1.0,100,43899,3.235744374999996,0.0,0,2.905168721999999,0.0,0.0,1.0,100.0,44041.0
500,100,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncExponential,1.0,100,44220,2.4723903750000034,0.0,0,1.0,100,43794,2.998276000000004,0.0,0,1.0,100,43667,3.0096155410000023,0.0,0,2.82676063866667,0.0,0.0,1.0,100.0,43893.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncPareto,1.0,100,43791,3.0298526249999895,0.0,0,1.0,100,43969,3.028355833000006,0.0,0,1.0,100,44318,3.0825752499999908,0.0,0,3.046927902666662,0.0,0.0,1.0,100.0,44026.0
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,100,43886,2.9747064170000073,0.0,0,1.0,100,44088,3.612091833000008,0.0,0,1.0,100,43833,3.2045120420000046,0.0,0,3.26377009733334,0.0,0.0,1.0,100.0,43935.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,100,43961,2.969251541999995,0.0,0,1.0,100,43801,4.099549625000009,0.0,0,1.0,100,43727,2.8444091249999985,0.0,0,3.3044034306666674,0.0,0.0,1.0,100.0,43829.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,Uniform,1.0,100,44129,2.9747933339999975,0.0,0,1.0,100,44513,4.73578791700001,0.0,0,1.0,100,43770,3.6353364590000017,0.0,0,3.781972570000003,0.0,0.0,1.0,100.0,44137.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,100,43814,2.9735365840000014,0.0,0,1.0,100,44289,2.957615333000007,0.0,0,1.0,100,44097,3.493325583000015,0.0,0,3.1414925000000076,0.0,0.0,1.0,100.0,44066.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,100,43606,3.547038791999995,0.0,0,1.0,100,43554,3.494594124999992,0.0,0,1.0,100,44164,2.8588829580000095,0.0,0,3.300171958333332,0.0,0.0,1.0,100.0,43774.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncPareto,1.0,100,43597,4.541198333000011,0.0,0,1.0,100,44051,4.581875166999993,0.0,0,1.0,100,44662,5.11560216700002,0.0,0,4.746225222333341,0.0,0.0,1.0,100.0,44103.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncExponential,1.0,100,43088,3.477921583000011,0.0,0,1.0,100,44183,4.5256878749999885,0.0,0,1.0,100,43875,4.59538254200001,0.0,0,4.199664000000003,0.0,0.0,1.0,100.0,43715.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,Uniform,1.0,100,43974,5.282211249999989,0.0,0,1.0,100,44318,3.971745917000021,0.0,0,1.0,100,44265,3.3934203340000124,0.0,0,4.2157925003333405,0.0,0.0,1.0,100.0,44185.666666666664
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncExponential,1.0,100,44392,3.549259166000013,0.0,0,1.0,100,43397,3.4700392500000135,0.0,0,1.0,100,43477,2.8180945409999936,0.0,0,3.2791309856666735,0.0,0.0,1.0,100.0,43755.333333333336
500,100,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncPareto,1.0,100,44448,4.740916834000018,0.0,0,1.0,100,44308,4.675372583000012,0.0,0,1.0,100,44145,4.566332541999998,0.0,0,4.660873986333343,0.0,0.0,1.0,100.0,44300.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,43930,2.7306825000000003,1.0,100,1.0,100,44292,2.718611542000019,1.0,100,1.0,100,44251,2.621995874999982,0.99,99,2.690429972333334,0.9966666666666667,99.66666666666667,1.0,100.0,44157.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,43697,2.7204419999999914,0.97,97,1.0,100,43714,2.6695800829999996,0.98,98,1.0,100,43843,1.9856739169999855,0.94,94,2.4585653333333255,0.9633333333333333,96.33333333333333,1.0,100.0,43751.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,Uniform,1.0,100,44001,2.757990666000012,0.82,82,1.0,100,44055,1.9611157909999977,0.79,79,1.0,100,44097,2.5600802080000165,0.78,78,2.4263955550000085,0.7966666666666665,79.66666666666667,1.0,100.0,44051.0
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,43762,2.036911582999977,0.73,73,1.0,100,43967,2.0038881669999853,0.74,74,1.0,100,44249,2.594109000000003,0.76,76,2.2116362499999886,0.7433333333333333,74.33333333333333,1.0,100.0,43992.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,44071,2.019266958000003,0.67,67,1.0,100,43361,2.0082115829999907,0.61,61,1.0,100,43893,1.9459503329999848,0.66,66,1.9911429579999929,0.6466666666666666,64.66666666666667,1.0,100.0,43775.0
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,100,44089,2.5798710420000077,1.0,100,1.0,100,43876,1.9418084170000045,1.0,100,1.0,100,43929,1.893401541000003,1.0,100,2.1383603333333383,1.0,100.0,1.0,100.0,43964.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,100,43388,1.9707642090000093,1.0,100,1.0,100,43270,2.6384045420000177,0.97,97,1.0,100,43852,2.5630435420000026,1.0,100,2.39073743100001,0.9899999999999999,99.0,1.0,100.0,43503.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,Uniform,1.0,100,44220,2.590466583000022,0.9,90,1.0,100,44094,2.6558262920000004,0.84,84,1.0,100,44258,1.891849334,0.83,83,2.379380736333341,0.8566666666666666,85.66666666666667,1.0,100.0,44190.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncExponential,1.0,100,43585,2.585430833999993,0.68,68,1.0,100,44047,1.9229936670000145,0.81,81,1.0,100,44161,2.5257992920000163,0.81,81,2.3447412643333414,0.7666666666666667,76.66666666666667,1.0,100.0,43931.0
500,100,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncPareto,1.0,100,44113,2.6273646660000054,0.78,78,1.0,100,43950,1.941287625000001,0.69,69,1.0,100,44184,1.91448945800002,0.68,68,2.1610472496666753,0.7166666666666667,71.66666666666667,1.0,100.0,44082.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncPareto,1.0,100,44365,2.5049698340000077,1.0,100,1.0,100,44212,2.373447249999998,1.0,100,1.0,100,44038,2.454116459000005,1.0,100,2.4441778476666705,1.0,100.0,1.0,100.0,44205.0
500,100,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncExponential,1.0,100,43715,2.4564534579999986,1.0,100,1.0,100,44224,3.707228208000003,1.0,100,1.0,100,44222,2.8807025829999873,0.99,99,3.014794749666663,0.9966666666666667,99.66666666666667,1.0,100.0,44053.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,Uniform,Uniform,1.0,100,44062,2.487111583000001,0.92,92,1.0,100,44018,1.821624082999989,0.92,92,1.0,100,43841,2.4056339159999993,0.96,96,2.2381231939999964,0.9333333333333332,93.33333333333333,1.0,100.0,43973.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,Uniform,TruncExponential,1.0,100,44353,1.850891458999996,0.87,87,1.0,100,44381,3.0401643329999786,0.91,91,1.0,100,43429,2.9124329169999896,0.91,91,2.601162902999988,0.8966666666666666,89.66666666666667,1.0,100.0,44054.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,Uniform,TruncPareto,1.0,100,43829,2.479255708000011,0.92,92,1.0,100,43538,3.0228371250000237,0.93,93,1.0,100,44053,2.3926218329999926,0.93,93,2.6315715553333425,0.9266666666666667,92.66666666666667,1.0,100.0,43806.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncPareto,1.0,100,44119,4.009803542000014,1.0,100,1.0,100,43895,4.100980667000016,1.0,100,1.0,100,44433,2.8831413329999975,1.0,100,3.6646418473333426,1.0,100.0,1.0,100.0,44149.0
500,100,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,100,44297,4.752367791000012,1.0,100,1.0,100,44250,4.711979332999988,1.0,100,1.0,100,44430,4.458508582999997,0.99,99,4.640951902333332,0.9966666666666667,99.66666666666667,1.0,100.0,44325.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,TruncExponential,Uniform,1.0,100,44004,4.683833749999991,0.99,99,1.0,100,44175,4.6652596250000045,1.0,100,1.0,100,43651,4.462613707999992,1.0,100,4.603902360999996,0.9966666666666667,99.66666666666667,1.0,100.0,43943.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,TruncExponential,TruncExponential,1.0,100,43580,4.611855040999984,0.99,99,1.0,100,44517,4.125480124999996,0.96,96,1.0,100,44319,2.1298410830000023,0.97,97,3.622392082999994,0.9733333333333333,97.33333333333333,1.0,100.0,44138.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,TruncExponential,TruncPareto,1.0,100,44080,4.051496084000007,1.0,100,1.0,100,43869,4.074393582999988,1.0,100,1.0,100,44265,3.9938245840000097,0.97,97,4.039904750333335,0.9899999999999999,99.0,1.0,100.0,44071.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncPareto,1.0,100,43630,4.1109782500000165,1.0,100,1.0,100,43974,4.558396708000004,1.0,100,1.0,100,43843,4.550338500000009,1.0,100,4.406571152666676,1.0,100.0,1.0,100.0,43815.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncExponential,1.0,100,43495,4.141573792000003,1.0,100,1.0,100,44335,4.080996249999998,1.0,100,1.0,100,43988,5.159771417000002,1.0,100,4.460780486333334,1.0,100.0,1.0,100.0,43939.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,TruncPareto,Uniform,1.0,100,44062,4.098882207999992,0.99,99,1.0,100,43807,4.1324352500000145,1.0,100,1.0,100,43940,4.321343583000015,1.0,100,4.184220347000007,0.9966666666666667,99.66666666666667,1.0,100.0,43936.333333333336
500,100,5,F_TruncPareto,S_TruncExponential,TruncPareto,TruncExponential,1.0,100,43795,4.105572792000004,1.0,100,1.0,100,43594,4.019555124999982,1.0,100,1.0,100,43914,4.141472749999991,1.0,100,4.088866888999992,1.0,100.0,1.0,100.0,43767.666666666664
500,100,5,F_TruncPareto,S_TruncExponential,TruncPareto,TruncPareto,1.0,100,44303,4.1563939999999775,1.0,100,1.0,100,44188,4.079128875000009,0.99,99,1.0,100,44025,4.148439875000008,0.99,99,4.127987583333332,0.9933333333333333,99.33333333333333,1.0,100.0,44172.0
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,43878,2.0185694169999806,1.0,100,1.0,100,44032,2.6540302500000053,1.0,100,1.0,100,43756,2.636936334000012,1.0,100,2.4365120003333325,1.0,100.0,1.0,100.0,43888.666666666664
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,43337,2.725450499999994,0.99,99,1.0,100,43683,2.0385948329999906,1.0,100,1.0,100,44305,1.9720061250000072,0.97,97,2.2453504859999973,0.9866666666666667,98.66666666666667,1.0,100.0,43775.0
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,Uniform,1.0,100,43364,2.069398124999992,0.89,89,1.0,100,43899,2.7348736659999986,0.83,83,1.0,100,43916,1.8989211250000153,0.83,83,2.234397638666669,0.85,85.0,1.0,100.0,43726.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,43932,1.9982784169999943,0.79,79,1.0,100,43853,2.0154223749999858,0.72,72,1.0,100,43816,1.959304207999992,0.84,84,1.9910016666666575,0.7833333333333333,78.33333333333333,1.0,100.0,43867.0
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,44273,2.034654875000001,0.77,77,1.0,100,44043,2.0159937079999963,0.76,76,1.0,100,44035,2.0141746250000097,0.73,73,2.021607736000002,0.7533333333333333,75.33333333333333,1.0,100.0,44117.0
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44158,2.589040541999992,1.0,100,1.0,100,44243,1.9504893329999788,1.0,100,1.0,100,44074,2.6616025410000077,1.0,100,2.400377471999993,1.0,100.0,1.0,100.0,44158.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,44152,2.6675004170000136,1.0,100,1.0,100,43615,2.640082332999981,1.0,100,1.0,100,43655,2.638918708999995,0.97,97,2.648833819666663,0.9899999999999999,99.0,1.0,100.0,43807.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,Uniform,1.0,100,44184,2.621165542,0.91,91,1.0,100,43900,2.6495091250000087,0.85,85,1.0,100,44109,1.9263402500000095,0.95,95,2.3990049723333393,0.9033333333333333,90.33333333333333,1.0,100.0,44064.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,44359,1.9744414579999727,0.81,81,1.0,100,44620,2.008107124999981,0.8,80,1.0,100,43405,2.5243944580000175,0.86,86,2.168981013666657,0.8233333333333334,82.33333333333333,1.0,100.0,44128.0
500,100,5,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,43838,1.9746180840000136,0.83,83,1.0,100,44015,2.6406089170000087,0.78,78,1.0,100,43783,1.9066603330000191,0.88,88,2.1739624446666803,0.83,83.0,1.0,100.0,43878.666666666664
500,100,5,F_TruncPareto,S_TruncPareto,Uniform,F_TruncPareto,1.0,100,43676,1.8298170829999665,1.0,100,1.0,100,43758,2.4164524580000375,1.0,100,1.0,100,44213,2.4026368749999847,1.0,100,2.216302138666663,1.0,100.0,1.0,100.0,43882.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,Uniform,F_TruncExponential,1.0,100,43657,1.7855828749999887,0.99,99,1.0,100,43687,1.797992291000014,1.0,100,1.0,100,44235,3.016611167000008,0.97,97,2.2000621110000034,0.9866666666666667,98.66666666666667,1.0,100.0,43859.666666666664
500,100,5,F_TruncPareto,S_TruncPareto,Uniform,Uniform,1.0,100,44179,3.0036936249999826,0.97,97,1.0,100,44169,3.0013786249999725,0.98,98,1.0,100,43939,1.8194238750000409,0.93,93,2.6081653749999987,0.96,96.0,1.0,100.0,44095.666666666664
500,100,5,F_TruncPareto,S_TruncPareto,Uniform,TruncExponential,1.0,100,43901,2.49127500000003,0.89,89,1.0,100,43902,1.8157708749999983,0.92,92,1.0,100,44269,2.411223624999991,0.96,96,2.2394231666666733,0.9233333333333333,92.33333333333333,1.0,100.0,44024.0
500,100,5,F_TruncPareto,S_TruncPareto,Uniform,TruncPareto,1.0,100,43722,1.8852914590000296,0.92,92,1.0,100,43353,2.431581917000017,0.92,92,1.0,100,44256,1.892158625000036,0.95,95,2.0696773336666943,0.93,93.0,1.0,100.0,43777.0
500,100,5,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44070,3.4602809160000447,1.0,100,1.0,100,44206,2.970693624999967,1.0,100,1.0,100,43527,2.8770578749999913,1.0,100,3.102677472000001,1.0,100.0,1.0,100.0,43934.333333333336
500,100,5,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44063,2.960366625000006,1.0,100,1.0,100,44201,2.354324041999974,1.0,100,1.0,100,43700,2.766830500000026,1.0,100,2.693840389000002,1.0,100.0,1.0,100.0,43988.0
500,100,5,F_TruncPareto,S_TruncPareto,TruncExponential,Uniform,1.0,100,44238,3.569615709000004,0.99,99,1.0,100,43678,2.8967575839999995,1.0,100,1.0,100,44150,2.9978424170000153,0.98,98,3.1547385700000063,0.9899999999999999,99.0,1.0,100.0,44022.0
