n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,Majority_time_1,Majority_score_perc_1,Majority_score_1,TruthFinder_time_1,TruthFinder_score_perc_1,TruthFinder_score_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,ThreeEstimates_time_1,ThreeEstimates_score_perc_1,ThreeEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,Majority_time_2,Majority_score_perc_2,Majority_score_2,TruthFinder_time_2,TruthFinder_score_perc_2,TruthFinder_score_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,ThreeEstimates_time_2,ThreeEstimates_score_perc_2,ThreeEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,Majority_time_3,Majority_score_perc_3,Majority_score_3,TruthFinder_time_3,TruthFinder_score_perc_3,TruthFinder_score_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,ThreeEstimates_time_3,ThreeEstimates_score_perc_3,ThreeEstimates_score_3,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score,optimal_perc_score,optimal_score,n_claims
100,500,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,500,43358,0.070955917,1.0,500,0.8691094999999998,1.0,500,6.215821542,0.0,0,7.309922125,1.0,500,1.0,500,43830,0.0728908329999999,1.0,500,1.0101241659999998,1.0,500,7.093042458,0.0,0,8.508778125000001,1.0,500,1.0,500,44642,0.070178708,1.0,500,0.9162292500000002,1.0,500,6.323793541,0.0,0,7.468805334000001,1.0,500,0.0713418193333333,1.0,500.0,0.931820972,1.0,500.0,6.544219180333333,0.0,0.0,7.762501861333334,1.0,500.0,1.0,500.0,43943.333333333336
100,500,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,500,42944,0.0730355829999993,1.0,500,0.9295352080000008,1.0,500,6.371190875,0.0,0,7.56638775,1.0,500,1.0,500,42705,0.0706969579999992,1.0,500,0.9716534999999986,1.0,500,6.773532208999999,0.0,0,8.059172250000003,1.0,500,1.0,500,43510,0.0701481670000028,1.0,500,0.9246310830000012,1.0,500,6.683375082999998,0.0,0,8.258841334,1.0,500,0.07129356933333376,1.0,500.0,0.9419399303333336,1.0,500.0,6.609366055666666,0.0,0.0,7.961467111333334,1.0,500.0,1.0,500.0,43053.0
100,500,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,500,44184,0.0715548750000003,1.0,500,0.7887811669999998,1.0,500,5.308945666999996,0.0,0,6.293255375000001,1.0,500,1.0,500,44923,0.0711688330000015,1.0,500,0.7676459999999992,1.0,500,6.770936624999997,0.0,0,6.033940957999995,1.0,500,1.0,500,43264,0.0724067090000062,1.0,500,0.7768415419999997,1.0,500,5.069266624999997,0.0,0,5.881739000000003,1.0,500,0.07171013900000266,1.0,500.0,0.7777562363333329,1.0,500.0,5.716382972333331,0.0,0.0,6.069645111,1.0,500.0,1.0,500.0,44123.666666666664
100,500,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,500,43740,0.0720033330000049,1.0,500,0.5597917090000024,1.0,500,4.569551292,0.0,0,4.065857541,1.0,500,1.0,500,43619,0.0720528330000007,1.0,500,0.5497916250000046,1.0,500,3.3533180000000016,0.0,0,4.007521791999999,1.0,500,1.0,500,44202,0.0716450829999999,1.0,500,0.558723833000002,1.0,500,4.591337290999995,0.0,0,4.0967120840000035,1.0,500,0.07190041633333516,1.0,500.0,0.556102389000003,1.0,500.0,4.171402194333332,0.0,0.0,4.056697139000001,1.0,500.0,1.0,500.0,43853.666666666664
100,500,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,500,44055,0.0725044999999937,1.0,500,0.4705545409999985,1.0,500,3.6633682910000047,0.0,0,3.228304666999996,1.0,500,1.0,500,43744,0.0727689579999975,1.0,500,0.458935541999999,1.0,500,4.363467916000005,0.0,0,3.142970583000007,1.0,500,1.0,500,43866,0.0717032920000022,1.0,500,0.4466096250000007,1.0,500,4.2266565830000005,0.0,0,3.0259740420000014,1.0,500,0.07232558333333113,1.0,500.0,0.45869990266666605,1.0,500.0,4.08449759666667,0.0,0.0,3.132416430666668,1.0,500.0,1.0,500.0,43888.333333333336
100,500,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,500,42824,0.0724940830000022,1.0,500,1.188594000000002,1.0,500,8.651317584000005,0.0,0,10.235406459000004,1.0,500,1.0,500,44379,0.0710065000000099,1.0,500,1.3276764169999922,1.0,500,9.665766540999996,0.0,0,11.464441125000008,1.0,500,1.0,500,42731,0.0714144169999997,1.0,500,1.224227665999997,1.0,500,8.794051792000005,0.0,0,10.441714290999997,1.0,500,0.07163833333333726,1.0,500.0,1.2468326943333305,1.0,500.0,9.037045305666668,0.0,0.0,10.713853958333337,1.0,500.0,1.0,500.0,43311.333333333336
100,500,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,500,43195,0.0723911670000063,1.0,500,1.1637809580000038,1.0,500,8.310914333,0.0,0,9.898767209,1.0,500,1.0,500,42248,0.0713149580000021,1.0,500,1.178796124999991,1.0,500,8.506884749999998,0.0,0,9.921062417000002,1.0,500,1.0,500,44792,0.0708227920000013,1.0,500,1.075868334000006,1.0,500,7.657806874999992,0.0,0,9.073525124999987,1.0,500,0.07150963900000323,1.0,500.0,1.139481805666667,1.0,500.0,8.15853531933333,0.0,0.0,9.63111825033333,1.0,500.0,1.0,500.0,43411.666666666664
100,500,20,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,500,44953,0.0711032919999894,1.0,500,0.908725333999996,1.0,500,6.343913375,0.0,0,7.481264832999997,1.0,500,1.0,500,43621,0.0729369579999996,1.0,500,0.8700016669999968,1.0,500,5.991250749999992,0.0,0,7.355316416999997,1.0,500,1.0,500,42004,0.0730790829999961,1.0,500,0.9195856669999928,1.0,500,6.352898459000002,0.0,0,7.534819749999997,1.0,500,0.07237311099999504,1.0,500.0,0.8994375559999952,1.0,500.0,6.229354194666665,0.0,0.0,7.457133666666664,1.0,500.0,1.0,500.0,43526.0
100,500,20,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,500,43893,0.0761243750000062,1.0,500,0.5977412090000058,1.0,500,5.069921542000003,0.0,0,4.361268291000002,1.0,500,1.0,500,43955,0.0700281669999896,1.0,500,0.5766667910000081,1.0,500,4.975389667000016,0.0,0,4.475757167000012,1.0,500,1.0,500,42329,0.0717310410000067,1.0,500,0.6095247499999914,1.0,500,3.8398224169999935,0.0,0,4.569473292000012,1.0,500,0.07262786100000083,1.0,500.0,0.5946442500000018,1.0,500.0,4.628377875333338,0.0,0.0,4.468832916666675,1.0,500.0,1.0,500.0,43392.333333333336
100,500,20,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,500,44473,0.0723376250000171,1.0,500,0.4612431660000027,1.0,500,4.574346666999986,0.0,0,3.383534417000021,1.0,500,1.0,500,44327,0.0712784579999947,1.0,500,0.5025042089999943,1.0,500,3.834404625000019,0.0,0,3.322024875000011,1.0,500,1.0,500,41242,0.0709143329999903,1.0,500,0.4646140000000116,1.0,500,2.684895582999985,0.0,0,3.196481750000004,1.0,500,0.07151013866666737,1.0,500.0,0.4761204583333362,1.0,500.0,3.6978822916666636,0.0,0.0,3.3006803473333455,1.0,500.0,1.0,500.0,43347.333333333336
