n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score_1,optimal_score_1,n_claims_1,Majority_time_1,Majority_score_perc_1,Majority_score_1,TruthFinder_time_1,TruthFinder_score_perc_1,TruthFinder_score_1,TwoEstimates_time_1,TwoEstimates_score_perc_1,TwoEstimates_score_1,ThreeEstimates_time_1,ThreeEstimates_score_perc_1,ThreeEstimates_score_1,optimal_perc_score_2,optimal_score_2,n_claims_2,Majority_time_2,Majority_score_perc_2,Majority_score_2,TruthFinder_time_2,TruthFinder_score_perc_2,TruthFinder_score_2,TwoEstimates_time_2,TwoEstimates_score_perc_2,TwoEstimates_score_2,ThreeEstimates_time_2,ThreeEstimates_score_perc_2,ThreeEstimates_score_2,optimal_perc_score_3,optimal_score_3,n_claims_3,Majority_time_3,Majority_score_perc_3,Majority_score_3,TruthFinder_time_3,TruthFinder_score_perc_3,TruthFinder_score_3,TwoEstimates_time_3,TwoEstimates_score_perc_3,TwoEstimates_score_3,ThreeEstimates_time_3,ThreeEstimates_score_perc_3,ThreeEstimates_score_3,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score,optimal_perc_score,optimal_score,n_claims,n_claims_10k,Maj-Tru,Maj-Two,Maj-Thr,Tru-Two,Tru-Thr,Two-Thr,Majority_score_perc_max,Majority_score_perc_min,TruthFinder_score_perc_max,TruthFinder_score_perc_min,TwoEstimates_score_perc_max,TwoEstimates_score_perc_min,ThreeEstimates_score_perc_max,ThreeEstimates_score_perc_min,Majority_score_perc_diff,TruthFinder_score_perc_diff,TwoEstimates_score_perc_diff,ThreeEstimates_score_perc_diff,win_Majority,win_TruthFinder,win_TwoEstimates,win_ThreeEstimates,_agg_total
100,500,20,TruncExponential,TruncExponential,TruncExponential,F_TruncExponential,0.998,499,10687,0.0680371250000462,0.242,121,0.5493214579998948,0.232,116,2.3202904160000344,0.514,257,4.086746417000086,0.05,25,1.0,500,12874,0.0645387919998938,0.17,85,0.5412539999999808,0.158,79,2.1963963340001555,0.534,267,3.9221630829999863,0.036,18,0.998,499,11227,0.0658512919999338,0.144,72,0.5575326670000322,0.148,74,2.256710625000096,0.532,266,4.0307197090000955,0.04,20,0.0661424029999579,0.1853333333333333,92.66666666666669,0.5493693749999693,0.1793333333333333,89.66666666666667,2.2577991250000955,0.5266666666666667,263.3333333333333,4.01320973633339,0.042,21.0,0.9986666666666668,499.3333333333333,11596.0,10000.0,0.006000000000000005,-0.34133333333333343,0.14333333333333328,-0.34733333333333344,0.13733333333333328,0.48466666666666675,0.242,0.144,0.232,0.148,0.534,0.514,0.05,0.036,0.098,0.08400000000000002,0.020000000000000018,0.014000000000000005,False,False,True,False,1
100,500,20,TruncExponential,TruncExponential,TruncPareto,F_TruncExponential,1.0,500,11801,0.0651035829998818,0.12,60,0.4144999170000574,0.124,62,1.564047791000121,0.77,385,2.783854958999882,0.054,27,0.996,498,10358,0.0641742920001888,0.088,44,0.4314407080000819,0.09,45,1.618224625000039,0.72,360,2.9041136669998195,0.032,16,0.996,498,12011,0.0683313750000707,0.072,36,0.4663812500000404,0.07,35,1.8008081250000032,0.798,399,3.100971874999914,0.022,11,0.065869750000047,0.0933333333333333,46.666666666666664,0.4374406250000599,0.0946666666666666,47.333333333333336,1.6610268470000544,0.7626666666666667,381.3333333333333,2.9296468336665384,0.036,18.0,0.9973333333333332,498.6666666666667,11390.0,10000.0,-0.0013333333333332975,-0.6693333333333334,0.0573333333333333,-0.6680000000000001,0.058666666666666596,0.7266666666666667,0.12,0.072,0.124,0.07,0.798,0.72,0.054,0.022,0.048,0.05399999999999999,0.07800000000000007,0.032,False,False,True,False,1
100,500,20,TruncExponential,TruncPareto,F_TruncPareto,F_TruncExponential,0.982,491,12054,0.0692597909999221,0.384,192,1.3183989999999994,0.372,186,9.121775666000076,0.018,9,5.457427125000095,0.372,186,0.97,485,13755,0.0645975840000119,0.322,161,1.2278640409999753,0.308,154,5.781357500000013,0.034,17,10.434131624999964,0.022,11,0.978,489,10432,0.0666556669998499,0.422,211,1.1181044580000616,0.454,227,8.02610612500007,0.028,14,9.672515707999992,0.02,10,0.0668376806665946,0.3759999999999999,188.0,1.221455833000012,0.3779999999999999,189.0,7.643079763666719,0.0266666666666666,13.333333333333334,8.521358152666684,0.138,69.0,0.9766666666666666,488.3333333333333,12080.333333333334,10000.0,-0.0020000000000000018,0.3493333333333333,0.23799999999999988,0.3513333333333333,0.23999999999999988,-0.11133333333333341,0.422,0.322,0.454,0.308,0.034,0.018,0.372,0.02,0.09999999999999998,0.14600000000000002,0.016000000000000004,0.352,False,True,False,False,1
100,500,20,TruncExponential,TruncPareto,F_TruncExponential,F_TruncExponential,0.988,494,12597,0.0659144589999414,0.36,180,1.1329321659998186,0.37,185,5.3396807079998325,0.064,32,9.382453124999984,0.03,15,0.922,461,11862,0.065973458000144,0.166,83,1.0950462499999958,0.152,76,5.092504416000111,0.088,44,9.10578287500016,0.054,27,0.928,464,10169,0.0655540830000518,0.28,140,1.1298065829998905,0.282,141,6.52218733299992,0.066,33,9.198291707999942,0.038,19,0.0658140000000457,0.2686666666666666,134.33333333333334,1.1192616663332349,0.268,134.0,5.651457485666621,0.0726666666666666,36.333333333333336,9.22884256933336,0.0406666666666666,20.333333333333332,0.946,473.0,11542.666666666666,10000.0,0.0006666666666665932,0.196,0.228,0.19533333333333341,0.22733333333333341,0.032,0.36,0.166,0.37,0.152,0.088,0.064,0.054,0.03,0.19399999999999998,0.218,0.023999999999999994,0.024,True,False,False,False,1
100,500,20,TruncExponential,TruncPareto,Uniform,F_TruncExponential,0.984,492,12001,0.0658352919999742,0.236,118,0.8413405000001148,0.242,121,3.76993720900009,0.262,131,6.773302875000127,0.044,22,0.968,484,11658,0.0638696670000626,0.206,103,0.8037837079998553,0.196,98,3.576911040999903,0.262,131,6.597548624999945,0.052,26,0.944,472,11319,0.0686705830000846,0.146,73,0.8500662500000544,0.146,73,3.8001860829999714,0.276,138,6.85617229200011,0.072,36,0.0661251806667071,0.1959999999999999,98.0,0.8317301526666748,0.1946666666666666,97.33333333333331,3.715678110999988,0.2666666666666666,133.33333333333334,6.742341264000061,0.0559999999999999,28.0,0.9653333333333332,482.6666666666667,11659.333333333334,10000.0,0.0013333333333332975,-0.07066666666666671,0.14,-0.07200000000000001,0.13866666666666672,0.21066666666666672,0.236,0.146,0.242,0.146,0.276,0.262,0.072,0.044,0.09,0.096,0.014000000000000012,0.027999999999999997,False,False,True,False,1
100,500,20,TruncExponential,TruncPareto,TruncExponential,F_TruncExponential,0.89,445,11412,0.0657162910001716,0.032,16,0.5624813750000612,0.034,17,2.2641028750001624,0.59,295,4.073464124999873,0.124,62,0.966,483,11342,0.0678647499998987,0.056,28,0.5261056249999001,0.048,24,2.1067390000000614,0.578,289,3.805543083999965,0.03,15,0.972,486,9848,0.0750923329999295,0.11,55,0.6033365000000686,0.086,43,2.356259082999941,0.572,286,4.044408083999997,0.062,31,0.0695577913333332,0.066,33.0,0.5639745000000099,0.0559999999999999,28.0,2.242366986000055,0.58,290.0,3.9744717643332783,0.072,36.0,0.9426666666666668,471.3333333333333,10867.333333333334,10000.0,0.010000000000000106,-0.514,-0.0059999999999999915,-0.524,-0.016000000000000097,0.508,0.11,0.032,0.086,0.034,0.59,0.572,0.124,0.03,0.078,0.05199999999999999,0.018000000000000016,0.094,False,False,True,False,1
100,500,20,TruncExponential,TruncPareto,TruncPareto,F_TruncExponential,0.974,487,12441,0.0659960409998348,0.012,6,0.4374655839999377,0.02,10,1.6186449169999833,0.832,416,2.896158332999903,0.05,25,0.884,442,10594,0.0709557499999391,0.008,4,0.4580657500000598,0.008,4,1.639666416999944,0.706,353,3.014114708000079,0.038,19,0.97,485,12556,0.0664884170000732,0.022,11,0.4956561669998791,0.024,12,1.7739711250001164,0.804,402,3.211364334000109,0.042,21,0.0678134026666156,0.0139999999999999,7.0,0.4637291669999588,0.0173333333333333,8.666666666666666,1.6774274863333478,0.7806666666666665,390.3333333333333,3.040545791666697,0.0433333333333333,21.666666666666668,0.9426666666666668,471.3333333333333,11863.666666666666,10000.0,-0.0033333333333334016,-0.7666666666666666,-0.0293333333333334,-0.7633333333333332,-0.026,0.7373333333333332,0.022,0.008,0.024,0.008,0.832,0.706,0.05,0.038,0.013999999999999999,0.016,0.126,0.012000000000000004,False,False,True,False,1
100,500,20,TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,500,6293,0.0647218330000214,1.0,500,0.3727072920000864,1.0,500,1.2920606659999976,0.364,182,16.93854324999984,0.498,249,1.0,500,6605,0.0661647500000981,1.0,500,0.4411082500000702,1.0,500,1.5193355000001247,0.25,125,12.24935137500006,0.95,475,1.0,500,6383,0.0663215409999793,1.0,500,0.4024755830000686,1.0,500,2.5335139590001745,0.22,110,14.131537291000086,0.578,289,0.0657360413333662,1.0,500.0,0.4054303750000751,1.0,500.0,1.7816367083334324,0.2779999999999999,139.0,14.439810638666662,0.6753333333333332,337.6666666666667,1.0,500.0,6427.0,10000.0,0.0,0.7220000000000001,0.32466666666666677,0.7220000000000001,0.32466666666666677,-0.3973333333333333,1.0,1.0,1.0,1.0,0.364,0.22,0.95,0.498,0.0,0.0,0.144,0.45199999999999996,True,True,False,False,1
100,500,20,TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,500,5406,0.0638311659999999,1.0,500,0.3754495000000588,1.0,500,1.3206238749999102,0.284,142,24.30467683300003,0.998,499,1.0,500,6089,0.0670261669999945,1.0,500,0.390899458000149,1.0,500,1.551954582999997,0.222,111,16.053964291000057,0.846,423,1.0,500,6086,0.0667228750000958,1.0,500,0.442572833999975,1.0,500,1.572297124999977,0.126,63,11.190073208000058,0.278,139,0.0658600693333634,1.0,500.0,0.4029739306667276,1.0,500.0,1.4816251943332948,0.2106666666666666,105.33333333333331,17.18290477733338,0.7073333333333333,353.6666666666667,1.0,500.0,5860.333333333333,10000.0,0.0,0.7893333333333334,0.29266666666666674,0.7893333333333334,0.29266666666666674,-0.49666666666666665,1.0,1.0,1.0,1.0,0.284,0.126,0.998,0.278,0.0,0.0,0.15799999999999997,0.72,True,True,False,False,1
100,500,20,TruncPareto,F_TruncPareto,Uniform,F_TruncExponential,1.0,500,6024,0.0643778339999698,0.998,499,0.3759424170000329,0.998,499,1.2919505830000162,0.292,146,15.87272387500002,0.382,191,1.0,500,6386,0.0653498330000275,1.0,500,0.3971777500000826,1.0,500,1.4203577920000043,0.168,84,11.329592209000111,0.184,92,1.0,500,5439,0.0685626660001617,1.0,500,0.4525030409999999,1.0,500,1.561483292000048,0.204,102,6.443293125000082,0.34,170,0.0660967776667196,0.9993333333333334,499.6666666666667,0.4085410693333718,0.9993333333333334,499.6666666666667,1.4245972223333565,0.2213333333333333,110.66666666666669,11.215203069666735,0.302,151.0,1.0,500.0,5949.666666666667,10000.0,0.0,0.7780000000000001,0.6973333333333334,0.7780000000000001,0.6973333333333334,-0.08066666666666669,1.0,0.998,1.0,0.998,0.292,0.168,0.382,0.184,0.0020000000000000018,0.0020000000000000018,0.12399999999999997,0.198,True,True,False,False,1
100,500,20,TruncPareto,F_TruncPareto,TruncExponential,F_TruncExponential,1.0,500,6571,0.0655623749998994,1.0,500,0.380661666999913,1.0,500,1.3195335410000553,0.186,93,45.44244600000002,0.164,82,1.0,500,7717,0.0659052500000143,1.0,500,0.3866746250000688,1.0,500,1.2963498340000117,0.218,109,112.51487833399985,0.946,473,1.0,500,5475,0.0664559589999953,0.998,499,0.3985273329999472,0.998,499,1.3097305000001145,0.222,111,9.36240270799999,0.368,184,0.0659745279999696,0.9993333333333334,499.6666666666667,0.3886212083333096,0.9993333333333334,499.6666666666667,1.3085379583333936,0.2086666666666666,104.33333333333331,55.77324234733328,0.4926666666666666,246.33333333333337,1.0,500.0,6587.666666666667,10000.0,0.0,0.7906666666666669,0.5066666666666668,0.7906666666666669,0.5066666666666668,-0.284,1.0,0.998,1.0,0.998,0.222,0.186,0.946,0.164,0.0020000000000000018,0.0020000000000000018,0.036000000000000004,0.7819999999999999,True,True,False,False,1
100,500,20,TruncPareto,F_TruncPareto,TruncPareto,F_TruncExponential,1.0,500,6957,0.0646281669999098,1.0,500,0.3571567079998203,1.0,500,2.35851875000003,0.228,114,106.80742124999983,1.0,500,1.0,500,6718,0.0642434159999538,0.998,499,0.3555012079998505,1.0,500,2.3614784580001924,0.214,107,107.24179937500004,0.998,499,1.0,500,5115,0.0679557089999889,0.998,499,0.345307208000122,0.996,498,55.89618108399986,0.38,190,102.48537904199998,0.994,497,0.0656090973332841,0.9986666666666668,499.3333333333333,0.3526550413332643,0.9986666666666668,499.3333333333333,20.205392764000027,0.274,137.0,105.51153322233328,0.9973333333333332,498.6666666666667,1.0,500.0,6263.333333333333,10000.0,0.0,0.7246666666666668,0.0013333333333336306,0.7246666666666668,0.0013333333333336306,-0.7233333333333332,1.0,0.998,1.0,0.996,0.38,0.214,1.0,0.994,0.0020000000000000018,0.0040000000000000036,0.166,0.006000000000000005,True,True,False,False,1
100,500,20,TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,500,5294,0.0646041669999704,1.0,500,0.4807112499997856,1.0,500,1.850887499999999,0.056,28,6.633850582999912,0.054,27,1.0,500,7737,0.0644982080000318,1.0,500,0.5585150419999536,1.0,500,2.2512173340001027,0.02,10,4.049088167000036,1.0,500,1.0,500,7600,0.0644851249999192,1.0,500,0.547528457999988,1.0,500,1.9923426660000132,0.038,19,10.888443209000116,0.932,466,0.0645291666666404,1.0,500.0,0.5289182499999091,1.0,500.0,2.0314825000000383,0.038,19.0,7.190460653000021,0.662,331.0,1.0,500.0,6877.0,10000.0,0.0,0.962,0.33799999999999997,0.962,0.33799999999999997,-0.624,1.0,1.0,1.0,1.0,0.056,0.02,1.0,0.054,0.0,0.0,0.036000000000000004,0.946,True,True,False,False,1
100,500,20,TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,500,5576,0.0641855409999152,0.996,498,0.4763968330000807,0.998,499,1.8017981250000048,0.09,45,12.849640333000025,0.838,419,1.0,500,6966,0.0652335839999977,1.0,500,0.4948904999998831,1.0,500,1.9328245420001624,0.048,24,3.4822987090001334,0.998,499,1.0,500,7848,0.0653091249998851,0.998,499,0.5490429579999727,1.0,500,2.3231022079999093,0.018,9,16.238023041999895,0.992,496,0.0649094166665993,0.998,499.0,0.5067767636666455,0.9993333333333334,499.6666666666667,2.0192416250000256,0.052,26.0,10.856654028000015,0.9426666666666668,471.3333333333333,1.0,500.0,6796.666666666667,10000.0,-0.0013333333333334085,0.946,0.055333333333333234,0.9473333333333334,0.05666666666666664,-0.8906666666666667,1.0,0.996,1.0,0.998,0.09,0.018,0.998,0.838,0.0040000000000000036,0.0020000000000000018,0.072,0.16000000000000003,False,True,False,False,1
100,500,20,TruncPareto,F_TruncExponential,Uniform,F_TruncExponential,1.0,500,7061,0.0657223750001776,0.996,498,0.5003706249999595,0.994,497,1.9329464160000496,0.03,15,3.4830744589999085,0.99,495,1.0,500,6528,0.0656560830000216,1.0,500,0.4360377499999686,1.0,500,1.541771500000095,0.098,49,8.229164208000157,1.0,500,1.0,500,7577,0.0640367500000138,1.0,500,0.4325068749999445,1.0,500,1.7233472499999607,0.106,53,2.9807894159998796,1.0,500,0.0651384026667376,0.9986666666666668,499.3333333333333,0.4563050833332909,0.998,499.0,1.732688388666702,0.078,39.0,4.897676027666648,0.9966666666666668,498.3333333333333,1.0,500.0,7055.333333333333,10000.0,0.0006666666666668153,0.9206666666666669,0.0020000000000000018,0.92,0.0013333333333331865,-0.9186666666666669,1.0,0.996,1.0,0.994,0.106,0.03,1.0,0.99,0.0040000000000000036,0.006000000000000005,0.076,0.010000000000000009,True,False,False,False,1
100,500,20,TruncPareto,F_TruncExponential,TruncExponential,F_TruncExponential,1.0,500,6993,0.0645606250000128,0.99,495,0.4186274999999568,0.99,495,1.5373001659997954,0.086,43,16.30390883400014,0.048,24,1.0,500,5716,0.0647249590001592,0.986,493,0.4080881669999598,0.982,491,1.489540833999854,0.092,46,10.510562041999949,0.08,40,1.0,500,6302,0.0641017079999528,0.996,498,0.4099375420000797,0.996,498,1.4410753329998442,0.094,47,3.822060542000145,0.996,498,0.0644624306667082,0.9906666666666668,495.3333333333333,0.4122177363333321,0.9893333333333332,494.6666666666667,1.4893054443331646,0.0906666666666666,45.333333333333336,10.212177139333413,0.3746666666666667,187.33333333333337,1.0,500.0,6337.0,10000.0,0.0013333333333336306,0.9000000000000002,0.6160000000000001,0.8986666666666666,0.6146666666666665,-0.2840000000000001,0.996,0.986,0.996,0.982,0.094,0.086,0.996,0.048,0.010000000000000009,0.014000000000000012,0.008000000000000007,0.948,True,False,False,False,1
100,500,20,TruncPareto,F_TruncExponential,TruncPareto,F_TruncExponential,1.0,500,6404,0.0705662499999562,0.99,495,0.3857085000001916,0.988,494,1.3327791249998882,0.096,48,10.63317774999996,0.712,356,1.0,500,5888,0.0630824160000429,0.986,493,0.3771646249999776,0.986,493,1.3022737910000617,0.152,76,11.452239292000058,0.844,422,1.0,500,6625,0.0658813329998793,0.992,496,0.3710335830000986,0.996,498,1.3112619999999424,0.092,46,11.055223625000052,0.076,38,0.0665099996666261,0.9893333333333332,494.6666666666667,0.3779689026667559,0.99,495.0,1.3154383053332974,0.1133333333333333,56.666666666666664,11.046880222333357,0.544,272.0,1.0,500.0,6305.666666666667,10000.0,-0.0006666666666668153,0.8759999999999999,0.44533333333333314,0.8766666666666667,0.44599999999999995,-0.43066666666666675,0.992,0.986,0.996,0.986,0.152,0.092,0.844,0.076,0.006000000000000005,0.010000000000000009,0.06,0.768,False,True,False,False,1
100,500,20,TruncPareto,Uniform,F_TruncPareto,F_TruncExponential,1.0,500,7897,0.0651111249999303,0.986,493,0.808748542000103,0.986,493,3.5584309170001234,0.002,1,6.386918584000114,0.688,344,1.0,500,6993,0.0640880000000834,0.99,495,0.7097664579998764,0.988,494,3.0530799580001258,0.008,4,5.497963875000096,0.824,412,0.998,499,6294,0.0649568329999965,0.988,494,0.6790862920001928,0.988,494,3.0988081670000156,0.002,1,5.548393957999906,0.798,399,0.06471865266667,0.988,494.0,0.7325337640000574,0.9873333333333332,493.6666666666667,3.236773014000088,0.004,2.0,5.8110921390000385,0.77,385.0,0.9993333333333334,499.6666666666667,7061.333333333333,10000.0,0.0006666666666668153,0.984,0.21799999999999997,0.9833333333333332,0.21733333333333316,-0.766,0.99,0.986,0.988,0.986,0.008,0.002,0.824,0.688,0.0040000000000000036,0.0020000000000000018,0.006,0.136,True,False,False,False,1
100,500,20,TruncPareto,Uniform,F_TruncExponential,F_TruncExponential,1.0,500,5626,0.0640960000000632,0.93,465,0.6745536670000547,0.94,470,2.8511510410000938,0.022,11,5.081716500000084,0.698,349,1.0,500,6776,0.0653046669999639,0.956,478,0.7002240409999558,0.952,476,3.001271249999945,0.014,7,5.3863048330001675,0.738,369,0.998,499,5770,0.064327583000022,0.978,489,0.6110804159998224,0.974,487,2.599259458000006,0.024,12,4.651549375000059,0.89,445,0.0645760833333497,0.9546666666666668,477.3333333333333,0.6619527079999443,0.9553333333333331,477.6666666666667,2.8172272496666815,0.02,10.0,5.03985690266677,0.7753333333333333,387.6666666666667,0.9993333333333334,499.6666666666667,6057.333333333333,10000.0,-0.0006666666666663712,0.9346666666666668,0.17933333333333346,0.9353333333333331,0.17999999999999983,-0.7553333333333333,0.978,0.93,0.974,0.94,0.024,0.014,0.89,0.698,0.04799999999999993,0.03400000000000003,0.01,0.19200000000000006,False,True,False,False,1
100,500,20,TruncPareto,Uniform,Uniform,F_TruncExponential,1.0,500,6158,0.0644525829998201,0.902,451,0.5936597910001638,0.904,452,2.4287415830001464,0.054,27,4.367385458999934,0.782,391,1.0,500,6031,0.0640588750000006,0.948,474,0.5283343749999858,0.942,471,2.1225577080001585,0.074,37,3.8027009170000383,0.914,457,0.996,498,5948,0.0736358750000363,0.844,422,0.6024704999999813,0.836,418,2.479699792000019,0.078,39,4.494674666000037,0.63,315,0.0673824443332856,0.898,449.0,0.574821555333377,0.894,447.0,2.3436663610001083,0.0686666666666666,34.333333333333336,4.221587014000003,0.7753333333333333,387.6666666666667,0.9986666666666668,499.3333333333333,6045.666666666667,10000.0,0.0040000000000000036,0.8293333333333335,0.1226666666666667,0.8253333333333335,0.1186666666666667,-0.7066666666666668,0.948,0.844,0.942,0.836,0.078,0.054,0.914,0.63,0.10399999999999998,0.10599999999999998,0.024,0.28400000000000003,True,False,False,False,1
100,500,20,TruncPareto,Uniform,TruncExponential,F_TruncExponential,1.0,500,6875,0.0645872499999313,0.902,451,0.4627787079998597,0.904,452,1.7476980839999214,0.19,95,3.1746752080000533,0.9,450,1.0,500,6667,0.0644216250000226,0.81,405,0.4755006249999951,0.806,403,1.832822040999872,0.202,101,3.31549525000014,0.744,372,0.992,496,5289,0.0703538340001159,0.502,251,0.5171987079997962,0.518,259,1.9275981250000311,0.294,147,3.2078437909999593,0.414,207,0.0664542363333566,0.7380000000000001,369.0,0.4851593469998836,0.7426666666666666,371.3333333333333,1.8360394166666083,0.2286666666666666,114.33333333333331,3.232671416333384,0.686,343.0,0.9973333333333332,498.6666666666667,6277.0,10000.0,-0.004666666666666486,0.5093333333333335,0.052000000000000046,0.514,0.05666666666666653,-0.4573333333333335,0.902,0.502,0.904,0.518,0.294,0.19,0.9,0.414,0.4,0.386,0.10399999999999998,0.48600000000000004,False,True,False,False,1
100,500,20,TruncPareto,Uniform,TruncPareto,F_TruncExponential,1.0,500,7279,0.0649790420000044,0.654,327,0.4186238750000939,0.62,310,1.5359182090001011,0.34,170,2.7525826669998423,0.602,301,0.996,498,5481,0.0644500840001001,0.714,357,0.3971958750000794,0.724,362,1.423964000000069,0.296,148,2.560197083000048,0.71,355,1.0,500,7423,0.0644596249999267,0.806,403,0.4151615000000674,0.794,397,1.5202472500000113,0.252,126,2.7208249170000727,0.814,407,0.064629583666677,0.7246666666666667,362.3333333333333,0.4103270833334136,0.7126666666666667,356.3333333333333,1.4933764863333938,0.296,148.0,2.6778682223333212,0.7086666666666667,354.3333333333333,0.9986666666666668,499.3333333333333,6727.666666666667,10000.0,0.01200000000000001,0.4286666666666667,0.016000000000000014,0.4166666666666667,0.0040000000000000036,-0.4126666666666667,0.806,0.654,0.794,0.62,0.34,0.252,0.814,0.602,0.15200000000000002,0.17400000000000004,0.08800000000000002,0.21199999999999997,True,False,False,False,1
100,500,20,TruncPareto,TruncExponential,F_TruncPareto,F_TruncExponential,0.958,479,5459,0.0777064999999765,0.664,332,0.7855034170002,0.638,319,3.44103025000004,0.06,30,6.173190999999861,0.212,106,0.952,476,6385,0.0648042079999413,0.644,322,0.8383312500000102,0.616,308,3.723818834000213,0.018,9,6.67411683399996,0.132,66,0.978,489,6998,0.0661653750000823,0.64,320,0.8842515840001397,0.628,314,6.072910625000077,0.024,12,7.359934333999945,0.084,42,0.0695586943333333,0.6493333333333333,324.6666666666667,0.8360287503334499,0.6273333333333334,313.6666666666667,4.412586569666776,0.034,17.0,6.735747389333255,0.1426666666666666,71.33333333333333,0.9626666666666668,481.3333333333333,6280.666666666667,10000.0,0.02199999999999991,0.6153333333333333,0.5066666666666667,0.5933333333333334,0.4846666666666668,-0.1086666666666666,0.664,0.64,0.638,0.616,0.06,0.018,0.212,0.084,0.02400000000000002,0.02200000000000002,0.041999999999999996,0.128,True,False,False,False,1
100,500,20,TruncPareto,TruncExponential,F_TruncExponential,F_TruncExponential,0.934,467,6731,0.0652588330001435,0.482,241,0.8599222919999647,0.48,240,3.7875807079999504,0.036,18,6.807736041999988,0.072,36,0.974,487,5502,0.0643481669999346,0.66,330,0.7404356670001562,0.636,318,3.2177159160000883,0.094,47,5.77386304200013,0.28,140,0.976,488,7086,0.0673276669999722,0.646,323,0.8464529580000999,0.664,332,3.712070084000061,0.03,15,7.00608245799981,0.128,64,0.0656448890000167,0.596,298.0,0.8156036390000736,0.5933333333333334,296.6666666666667,3.5724555693333664,0.0533333333333333,26.666666666666668,6.529227180666642,0.16,80.0,0.9613333333333332,480.6666666666667,6439.666666666667,10000.0,0.002666666666666595,0.5426666666666666,0.43599999999999994,0.54,0.43333333333333335,-0.1066666666666667,0.66,0.482,0.664,0.48,0.094,0.03,0.28,0.072,0.17800000000000005,0.18400000000000005,0.064,0.20800000000000002,True,False,False,False,1
100,500,20,TruncPareto,TruncExponential,Uniform,F_TruncExponential,0.956,478,5781,0.0649514579999959,0.39,195,0.6651293340000848,0.386,193,2.787409332999914,0.266,133,5.056052791999946,0.166,83,0.968,484,6033,0.0648175840001386,0.474,237,0.6666732080000202,0.47,235,2.8363796669998464,0.2,100,5.0767557499998475,0.176,88,0.96,480,5446,0.0636997499998415,0.478,239,0.6265423330000885,0.478,239,2.6240933750000295,0.182,91,5.366764542000055,0.206,103,0.0644895973333253,0.4473333333333333,223.66666666666663,0.6527816250000645,0.4446666666666667,222.33333333333337,2.74929412499993,0.216,108.0,5.166524361333283,0.1826666666666666,91.33333333333331,0.9613333333333332,480.6666666666667,5753.333333333333,10000.0,0.002666666666666595,0.2313333333333333,0.2646666666666667,0.2286666666666667,0.2620000000000001,0.03333333333333341,0.478,0.39,0.478,0.386,0.266,0.182,0.206,0.166,0.08799999999999997,0.09199999999999997,0.08400000000000002,0.03999999999999998,True,False,False,False,1
100,500,20,TruncPareto,TruncExponential,TruncExponential,F_TruncExponential,0.978,489,6595,0.0652671670000017,0.22,110,0.4961825000000317,0.234,117,1.936601249999967,0.494,247,3.4992726250000032,0.11,55,0.934,467,6198,0.0633619160000762,0.142,71,0.5090202920000593,0.134,67,2.0062645420000536,0.454,227,3.6264280000000326,0.084,42,0.966,483,6466,0.0663849160000609,0.144,72,0.5030174999999417,0.132,66,2.09793741600015,0.512,256,3.8082895420000114,0.108,54,0.0650046663333795,0.1686666666666666,84.33333333333333,0.5027400973333442,0.1666666666666666,83.33333333333333,2.01360106933339,0.4866666666666666,243.33333333333337,3.644663389000016,0.1006666666666666,50.333333333333336,0.9593333333333334,479.6666666666667,6419.666666666667,10000.0,0.0020000000000000018,-0.31799999999999995,0.068,-0.31999999999999995,0.066,0.386,0.22,0.142,0.234,0.132,0.512,0.454,0.11,0.084,0.07800000000000001,0.10200000000000001,0.057999999999999996,0.025999999999999995,False,False,True,False,1
100,500,20,TruncPareto,TruncExponential,TruncPareto,F_TruncExponential,0.988,494,6607,0.0647986670001046,0.142,71,0.4243261249998795,0.15,75,1.549347791000173,0.69,345,2.80377691700005,0.092,46,0.958,479,6136,0.0642359170001327,0.08,40,0.415029375000131,0.082,41,1.5185997920000318,0.636,318,2.7346019999999953,0.036,18,0.932,466,6355,0.0641868330001216,0.042,21,0.4153810830000566,0.046,23,1.5167842909997944,0.68,340,2.729572958999825,0.024,12,0.0644071390001196,0.0879999999999999,44.0,0.418245527666689,0.0926666666666666,46.333333333333336,1.5282439579999998,0.6686666666666667,334.3333333333333,2.7559839586666235,0.0506666666666666,25.333333333333332,0.9593333333333334,479.6666666666667,6366.0,10000.0,-0.004666666666666708,-0.5806666666666669,0.037333333333333295,-0.5760000000000002,0.042,0.6180000000000001,0.142,0.042,0.15,0.046,0.69,0.636,0.092,0.024,0.09999999999999998,0.104,0.05399999999999994,0.068,False,False,True,False,1
