n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,500,43382,0,2.7775697919999995,0.008,4
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,500,43445,1,3.5887487919999996,0.03,15
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,500,43212,2,3.5751579589999984,0.016,8
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,500,43851,3,3.3881469589999984,0.008,4
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,500,42834,4,3.3487403329999985,0.038,19
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,500,43867,5,4.521612750000003,0.034,17
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,500,43205,6,3.093612084,0.038,19
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,500,44699,7,4.682929999999999,0.024,12
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,500,44170,8,3.7074718340000032,0.004,2
100,500,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,500,43764,9,3.3356148750000045,0.03,15
100,500,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,500,44665,10,4.271478291000001,0.02,10
100,500,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,500,43593,11,3.941547790999998,0.044,22
100,500,20,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,500,43191,12,3.1222489159999967,0.032,16
100,500,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,500,45516,13,4.294316667000004,1.0,500
100,500,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,500,44814,14,7.417150833000001,1.0,500
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,500,42729,15,2.6122451669999975,0.038,19
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,500,43992,16,3.542631874999998,0.028,14
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,500,43143,17,3.4855414999999965,0.02,10
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,500,43733,18,2.5740314580000074,0.012,6
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,500,43458,19,4.201840000000004,0.022,11
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,500,44522,20,3.139943458999994,0.026,13
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,500,44093,21,4.657485082999997,0.04,20
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,500,44977,22,3.1280882499999905,0.02,10
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,500,42783,23,3.836656082999994,0.028,14
100,500,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,500,43722,24,5.211259042000009,0.032,16
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,500,43632,25,4.672878416999993,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,500,42746,26,4.505477541999994,0.004,2
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,500,42409,27,4.711839791999992,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,500,44491,28,4.5023823750000105,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,500,44281,29,4.876634708000012,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,500,43154,30,4.074231916999992,0.004,2
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,500,43671,31,4.778763083000001,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,500,44667,32,6.260275290999999,1.0,500
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,500,43823,33,5.404158250000023,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,500,43896,34,6.057624166000011,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,500,43632,35,4.051531208,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,500,44964,36,3.7948652919999972,0.004,2
100,500,20,F_TruncPareto,F_S_TruncExponential,Uniform,Uniform,1.0,500,44070,37,4.847254667000016,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,Uniform,TruncExponential,1.0,500,43955,38,3.4758947920000196,0.004,2
100,500,20,F_TruncPareto,F_S_TruncExponential,Uniform,TruncPareto,1.0,500,44447,39,4.416971665999995,0.006,3
100,500,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,500,42491,40,3.0403504159999954,0.002,1
100,500,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,500,43853,41,4.059790958000008,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,Uniform,1.0,500,42309,42,3.798708916999999,0.0,0
100,500,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,500,43304,43,3.6739900000000034,0.004,2
100,500,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,500,43686,44,3.648506707999985,0.006,3
