n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35162,0,0.02939400000000003,1.0,200,0.2353710000000001,1.0,200,1.6239700419999998,0.0,0,1.9673008750000003,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34159,1,0.02792154099999955,1.0,200,0.2255851249999994,1.0,200,1.585726791,0.0,0,1.7536366670000012,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,35733,2,0.02821849999999948,1.0,200,0.19964000000000048,1.0,200,2.729821791999999,0.0,0,1.491875833,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34377,3,0.028453792000000533,1.0,200,0.1799407500000001,1.0,200,3.212358457999999,0.0,0,1.3190491669999993,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35435,4,0.028378040999999854,1.0,200,0.18090291600000086,1.0,200,2.798186207999997,0.0,0,1.9548795410000004,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35396,5,0.02808112499999993,1.0,200,0.23668766700000177,1.0,200,1.6918408340000006,0.0,0,1.8784731670000028,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,35787,6,0.02793774999999954,1.0,200,0.22026745800000214,1.0,200,2.0831553750000005,0.0,0,1.7388293750000017,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,200,35068,7,0.027987000000003093,1.0,200,0.19907729099999827,1.0,200,1.3922887079999988,0.0,0,1.5151620409999964,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,34632,8,0.02822191599999968,1.0,200,0.18344362499999534,1.0,200,3.267425166999999,0.0,0,1.3419039159999997,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,35510,9,0.02826745799999486,1.0,200,0.17951829100000083,1.0,200,2.015723041000001,0.0,0,4.478669541000002,0.04,8
200,200,5,F_TruncPareto,Uniform,F_TruncPareto,F_TruncPareto,1.0,200,34756,10,0.027893040999998675,0.93,186,0.23937887499999988,0.93,186,2.219407167,0.055,11,2.792572916999994,0.065,13
200,200,5,F_TruncPareto,Uniform,F_TruncExponential,F_TruncPareto,1.0,200,34634,11,0.028298624999997912,0.89,178,0.22253991600000234,0.89,178,2.6017940420000016,0.065,13,2.5998765839999933,0.11,22
200,200,5,F_TruncPareto,Uniform,Uniform,F_TruncPareto,1.0,200,35243,12,0.02837641700000404,0.865,173,0.20017349999999823,0.86,172,3.2110683749999964,0.035,7,7.508174374999996,0.135,27
200,200,5,F_TruncPareto,Uniform,TruncExponential,F_TruncPareto,1.0,200,35186,13,0.028078250000007188,0.7,140,0.17958537499998783,0.68,136,2.0498671660000127,0.885,177,1.330050374999999,0.72,144
200,200,5,F_TruncPareto,Uniform,TruncPareto,F_TruncPareto,1.0,200,34802,14,0.028112917000001403,0.44,88,0.1771727080000005,0.43,86,1.209286416999987,0.115,23,11.493104208000005,0.55,110
200,200,5,F_TruncPareto,TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,34969,15,0.02816224999999406,0.075,15,0.23586633299998994,0.06,12,2.240658666999991,0.44,88,1.8808480000000003,0.065,13
200,200,5,F_TruncPareto,TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,34387,16,0.02815995800000337,0.015,3,0.22449479200000155,0.02,4,2.0880164169999915,0.705,141,1.7412595410000051,0.215,43
200,200,5,F_TruncPareto,TruncExponential,Uniform,F_TruncPareto,1.0,200,34948,17,0.028079290999997397,0.0,0,0.20422999999999547,0.0,0,1.8587224169999956,0.905,181,1.5147324169999905,0.005,1
200,200,5,F_TruncPareto,TruncExponential,TruncExponential,F_TruncPareto,1.0,200,35232,18,0.0282447919999953,0.0,0,0.182683959000002,0.0,0,3.2125725829999965,0.99,198,1.3370157089999992,0.0,0
200,200,5,F_TruncPareto,TruncExponential,TruncPareto,F_TruncPareto,1.0,200,35329,19,0.028023125000004256,0.0,0,0.17849362500000154,0.0,0,2.8076961250000068,1.0,200,1.3109517079999904,0.0,0
200,200,5,F_TruncPareto,TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35432,20,0.02812895900000001,0.0,0,0.2364468749999986,0.0,0,2.2477815419999985,0.0,0,1.871951375000009,0.575,115
200,200,5,F_TruncPareto,TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34909,21,0.028066207999998483,0.0,0,0.2216630000000066,0.0,0,5.624193915999996,0.995,199,1.714907041999993,0.435,87
200,200,5,F_TruncPareto,TruncPareto,Uniform,F_TruncPareto,1.0,200,35581,22,0.02863358400000493,0.0,0,0.19649775000000602,0.0,0,2.1921740840000012,0.985,197,1.4576585840000007,0.105,21
200,200,5,F_TruncPareto,TruncPareto,TruncExponential,F_TruncPareto,1.0,200,35042,23,0.02796666599999753,0.0,0,0.18070383399999912,0.0,0,3.2063007919999933,1.0,200,1.3233648749999958,0.04,8
200,200,5,F_TruncPareto,TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35173,24,0.027980749999983345,0.0,0,0.17769291699997325,0.0,0,2.3674403329999905,1.0,200,1.9318534580000062,0.0,0
200,200,5,F_TruncExponential,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,30211,25,0.027955084000012675,1.0,200,0.23331254199999307,1.0,200,1.072229584000013,0.0,0,1.7881544580000082,1.0,200
200,200,5,F_TruncExponential,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,31781,26,0.0276997080000001,1.0,200,0.2192747089999898,1.0,200,1.5026512500000138,0.0,0,1.6915887909999867,1.0,200
200,200,5,F_TruncExponential,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,30130,27,0.027579916999997067,1.0,200,0.1955087079999771,1.0,200,1.7118986250000034,0.0,0,1.437954375000004,1.0,200
200,200,5,F_TruncExponential,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,31153,28,0.027714666999997917,1.0,200,0.1791820830000006,1.0,200,2.291353167000011,0.0,0,1.2877190000000098,1.0,200
200,200,5,F_TruncExponential,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,29661,29,0.027679333999998335,1.0,200,0.1742856249999818,1.0,200,1.8562325830000077,0.0,0,1.8465010419999999,1.0,200
200,200,5,F_TruncExponential,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,30728,30,0.027763124999978572,1.0,200,0.23172041699999113,1.0,200,1.5948053330000107,0.0,0,1.8050122500000043,1.0,200
200,200,5,F_TruncExponential,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,31117,31,0.027563667000009673,1.0,200,0.21994075000000635,1.0,200,1.4922602089999941,0.0,0,1.6828370000000064,1.0,200
200,200,5,F_TruncExponential,F_TruncExponential,Uniform,F_TruncPareto,1.0,200,31251,32,0.027527165999998715,1.0,200,0.1998317499999871,1.0,200,1.3419716250000135,0.0,0,1.48093479100001,1.0,200
200,200,5,F_TruncExponential,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,30005,33,0.02778654200000119,1.0,200,0.17692691700000296,1.0,200,1.8919830419999926,0.0,0,1.8791573329999949,1.0,200
200,200,5,F_TruncExponential,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,30337,34,0.02784120800001233,1.0,200,0.17560866699997746,1.0,200,1.8634236249999958,0.0,0,3.689742625000008,0.05,10
200,200,5,F_TruncExponential,Uniform,F_TruncPareto,F_TruncPareto,1.0,200,30649,35,0.027707749999990483,0.99,198,0.23221029199999066,0.99,198,2.1118748750000123,0.005,1,25.724998582999973,0.99,198
200,200,5,F_TruncExponential,Uniform,F_TruncExponential,F_TruncPareto,1.0,200,31745,36,0.02790091700001085,0.97,194,0.22433524999999577,0.97,194,2.037309792000002,0.025,5,6.8284727079999925,0.97,194
200,200,5,F_TruncExponential,Uniform,Uniform,F_TruncPareto,1.0,200,30845,37,0.028321082999980263,0.82,164,0.1972799590000136,0.825,165,1.291142917000002,0.165,33,4.238306125000008,0.255,51
200,200,5,F_TruncExponential,Uniform,TruncExponential,F_TruncPareto,1.0,200,31579,38,0.027661207999983617,0.895,179,0.17806937500000686,0.89,178,2.667862124999999,0.02,4,4.396397165999986,0.12,24
200,200,5,F_TruncExponential,Uniform,TruncPareto,F_TruncPareto,1.0,200,29995,39,0.027696457999979884,0.245,49,0.1740699579999898,0.235,47,1.8542456250000043,0.16,32,4.2658320419999995,0.735,147
200,200,5,F_TruncExponential,TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,30112,40,0.027552457999973967,0.23,46,0.23403866699999298,0.23,46,2.097866041000003,0.275,55,1.7799693329999968,0.22,44
200,200,5,F_TruncExponential,TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,31039,41,0.02770087499999363,0.03,6,0.22064933300001144,0.03,6,1.493940082999984,0.625,125,1.6712316659999829,0.075,15
200,200,5,F_TruncExponential,TruncExponential,Uniform,F_TruncPareto,1.0,200,30954,42,0.02783020800001168,0.025,5,0.2008681670000101,0.02,4,1.726051874999996,0.895,179,1.4457683340000074,0.045,9
200,200,5,F_TruncExponential,TruncExponential,TruncExponential,F_TruncPareto,1.0,200,29550,43,0.027422166999997444,0.005,1,0.1766216659999884,0.005,1,1.1342635419999851,0.99,198,1.2502491250000105,0.0,0
200,200,5,F_TruncExponential,TruncExponential,TruncPareto,F_TruncPareto,1.0,200,30003,44,0.027707041000013533,0.0,0,0.17668699999998694,0.0,0,1.8719502499999976,1.0,200,1.8473795420000272,0.995,199
200,200,5,F_TruncExponential,TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,31078,45,0.02771004100000596,0.0,0,0.23477574999998296,0.0,0,2.180289084000009,0.975,195,1.8306827079999834,0.63,126
200,200,5,F_TruncExponential,TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,30466,46,0.027664250000015045,0.0,0,0.2174897499999986,0.0,0,1.4911813340000037,0.97,194,1.6618464579999852,0.265,53
200,200,5,F_TruncExponential,TruncPareto,Uniform,F_TruncPareto,1.0,200,29752,47,0.027561750000018037,0.0,0,0.19613762500000576,0.0,0,1.2794210410000346,0.99,198,1.4259818749999909,0.14,28
200,200,5,F_TruncExponential,TruncPareto,TruncExponential,F_TruncPareto,1.0,200,29902,48,0.028100291000043853,0.0,0,0.17818154200000436,0.0,0,2.26874516700002,1.0,200,1.2751800000000344,0.025,5
200,200,5,F_TruncExponential,TruncPareto,TruncPareto,F_TruncPareto,1.0,200,29749,49,0.027637458000015158,0.0,0,0.17605333300002712,0.0,0,0.7544839999999908,0.995,199,1.8405985000000555,1.0,200
200,200,5,Uniform,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,20880,50,0.026859000000001743,1.0,200,0.22146970899996177,1.0,200,0.9899394170000164,0.0,0,1.682025416999977,1.0,200
200,200,5,Uniform,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,20491,51,0.0267178750000312,1.0,200,0.21333454199998414,1.0,200,0.9491156249999904,0.0,0,1.6020723330000237,1.0,200
200,200,5,Uniform,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,19796,52,0.02677179100004423,1.0,200,0.1868130000000292,1.0,200,0.7925521250000429,0.0,0,1.3375107500000354,1.0,200
200,200,5,Uniform,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,20622,53,0.02664900000002035,1.0,200,0.17058250000002317,1.0,200,0.7153467919999912,0.0,0,1.1883919170000468,1.0,200
200,200,5,Uniform,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,19450,54,0.02679562500003385,1.0,200,0.16767366600004152,1.0,200,1.3697469170000431,0.0,0,1.7313502500000482,1.0,200
200,200,5,Uniform,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,19246,55,0.02668070799995803,1.0,200,0.22395912499996484,1.0,200,1.0033075000000053,0.0,0,1.699114709000014,1.0,200
200,200,5,Uniform,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,19273,56,0.026688417000002573,1.0,200,0.21494624999996859,1.0,200,0.9414289169999961,0.0,0,1.591605541999968,1.0,200
200,200,5,Uniform,F_TruncExponential,Uniform,F_TruncPareto,1.0,200,19800,57,0.026702499999998963,1.0,200,0.18540595799998982,1.0,200,0.7915065839999897,0.0,0,1.3240306669999882,1.0,200
200,200,5,Uniform,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,18988,58,0.02791491599998608,1.0,200,0.17637254199996732,1.0,200,0.7168115420000163,0.0,0,4.240683624999974,0.14,28
200,200,5,Uniform,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,20463,59,0.02680808299999171,1.0,200,0.16874616699999478,1.0,200,0.7046332919999827,0.0,0,3.635608375000004,0.885,177
200,200,5,Uniform,Uniform,F_TruncPareto,F_TruncPareto,1.0,200,19150,60,0.028736958000024515,0.965,193,0.24076520900001697,0.965,193,1.5590401659999884,0.025,5,3.418504332999987,0.035,7
200,200,5,Uniform,Uniform,F_TruncExponential,F_TruncPareto,1.0,200,19488,61,0.02688683299999184,0.94,188,0.21612554199998613,0.935,187,0.9753741250000303,0.06,12,2.4857357500000035,0.05,10
200,200,5,Uniform,Uniform,Uniform,F_TruncPareto,1.0,200,19427,62,0.02716670899997098,0.81,162,0.19098529199999348,0.795,159,0.8127252499999713,0.29,58,4.7140805419999765,0.805,161
200,200,5,Uniform,Uniform,TruncExponential,F_TruncPareto,1.0,200,18892,63,0.02692104200002632,0.645,129,0.17439516700000013,0.645,129,0.7107349590000354,0.45,90,2.354661749999991,0.46,92
200,200,5,Uniform,Uniform,TruncPareto,F_TruncPareto,1.0,200,19430,64,0.026653040999974564,0.66,132,0.16950437499997406,0.665,133,1.032690166000009,0.395,79,2.2956940830000008,0.29,58
200,200,5,Uniform,TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,20133,65,0.027415958999995382,0.14,28,0.23580095899995968,0.135,27,1.5007142079999767,0.385,77,1.7081270830000221,0.15,30
200,200,5,Uniform,TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,17758,66,0.026593041999944944,0.035,7,0.21430704099998366,0.03,6,1.392226208000011,0.54,108,1.5833381250000116,0.065,13
200,200,5,Uniform,TruncExponential,Uniform,F_TruncPareto,1.0,200,18680,67,0.02673004099995069,0.085,17,0.18843304199998556,0.08,16,0.7945594999999912,0.69,138,1.3400800830000321,0.02,4
200,200,5,Uniform,TruncExponential,TruncExponential,F_TruncPareto,1.0,200,20066,68,0.026704249999966123,0.005,1,0.17289008300002706,0.005,1,0.7257660829999963,0.97,194,1.1923602919999894,0.005,1
