n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35028,0,0.03654029099999989,1.0,200,0.674408541,1.0,200,5.601050708000001,0.0,0,6.406720416,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,35144,1,0.03744412499999861,1.0,200,0.6634977909999993,1.0,200,5.130072833,0.0,0,5.928195875,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,Uniform,1.0,200,34668,2,0.037316916000001754,1.0,200,0.6419429170000015,1.0,200,5.018440417000001,0.0,0,5.762638500000001,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,35232,3,0.03660191600000218,1.0,200,0.5772303749999992,1.0,200,4.413479125000002,0.0,0,5.158263708,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,35090,4,0.037340792000001954,1.0,200,0.5767114589999949,1.0,200,4.494106625000001,0.0,0,4.116295458000003,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,35191,5,0.02858908299999996,1.0,200,0.5119757089999979,1.0,200,4.011288917000002,0.0,0,4.646956542000005,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,34601,6,0.027897167000006107,1.0,200,0.465120749999997,1.0,200,3.6065882910000084,0.0,0,4.203596042000001,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,Uniform,1.0,200,34796,7,0.028076458000001026,1.0,200,0.4581078329999997,1.0,200,3.5534642499999904,0.0,0,4.108537624999997,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncExponential,1.0,200,34786,8,0.02844895799999847,1.0,200,0.43765108300000577,1.0,200,3.3680902499999945,0.0,0,3.899977375000006,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,34888,9,0.027951708999992775,1.0,200,0.4279664999999966,1.0,200,3.2915004580000016,0.0,0,3.790940040999999,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,35099,10,0.02793537499999843,1.0,200,0.38815862500000264,1.0,200,3.085167333000001,0.0,0,3.239820624999993,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncExponential,1.0,200,34441,11,0.028400750000002972,1.0,200,0.39230229199999656,1.0,200,3.0254921249999995,0.0,0,3.4298638749999952,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,Uniform,Uniform,1.0,200,35460,12,0.02984504199999094,1.0,200,0.3907649579999912,1.0,200,3.0868420420000007,0.0,0,3.479306790999999,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,Uniform,TruncExponential,1.0,200,35046,13,0.0287582910000026,1.0,200,0.3796429590000088,1.0,200,2.7417856250000057,0.0,0,2.976616582999995,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,Uniform,TruncPareto,1.0,200,34221,14,0.02850904100000662,1.0,200,0.31746729200000345,1.0,200,2.348762708999999,0.0,0,2.7953572500000234,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34962,15,0.027664540999978726,1.0,200,0.2374757089999946,1.0,200,1.8954697089999968,0.0,0,2.0193456249999997,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,35227,16,0.029394333000027473,1.0,200,0.2582831249999913,1.0,200,1.90585762500001,0.0,0,2.097014666000007,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncExponential,Uniform,1.0,200,34309,17,0.029084208000000444,1.0,200,0.25641504200001464,1.0,200,1.8854867909999768,0.0,0,2.0954124999999806,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncExponential,1.0,200,35610,18,0.027922832999990987,1.0,200,0.24901091600000314,1.0,200,1.8093792079999957,0.0,0,1.995100208999986,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncPareto,1.0,200,34495,19,0.028616957999986425,1.0,200,0.24765808300000458,1.0,200,1.777783999999997,0.0,0,1.9756485409999982,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35262,20,0.028621708000002855,1.0,200,0.20375266600001396,1.0,200,1.9024885830000073,0.0,0,1.5659487499999898,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,34737,21,0.028749124999990272,1.0,200,0.21006575000001249,1.0,200,1.9653324169999848,0.0,0,1.6216740840000057,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncPareto,Uniform,1.0,200,34743,22,0.02835012500000289,1.0,200,0.20693941600001153,1.0,200,0.9921055419999902,0.0,0,1.5976813339999865,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncPareto,TruncExponential,1.0,200,34668,23,0.027701458999985107,1.0,200,0.21212891700000114,1.0,200,1.9465040830000078,0.0,0,1.6654284589999975,1.0,200
200,200,20,F_TruncPareto,F_TruncPareto,TruncPareto,TruncPareto,1.0,200,35624,24,0.028081959000019197,1.0,200,0.21268583299999477,1.0,200,1.8989929169999868,0.0,0,1.5810971250000136,1.0,200
200,200,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35271,25,0.02931208299997934,1.0,200,0.6264758330000006,1.0,200,4.937486457999995,0.0,0,5.756927415999996,1.0,200
200,200,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,34788,26,0.028763333999989982,1.0,200,0.6389042080000138,1.0,200,5.185678957999983,0.0,0,6.320632834000008,1.0,200
