n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,43240,0,0.015139333000000033,1.0,100,0.3948408750000001,1.0,100,3.8921842920000005,0.0,0,4.168011582999999,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,44232,1,0.01514399999999938,1.0,100,0.3824757079999994,1.0,100,3.8507385000000003,0.0,0,4.108426542,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,Uniform,1.0,100,43809,2,0.014754666000001748,1.0,100,0.3576905420000003,1.0,100,3.6724117499999984,0.0,0,3.8997562089999995,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,44957,3,0.015285333999997874,1.0,100,0.353532125000001,1.0,100,3.6822120839999997,0.0,0,3.798933999999999,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,43940,4,0.014952666999995756,1.0,100,0.34633754200000055,1.0,100,3.5178084579999975,0.0,0,3.7733453330000017,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,43476,5,0.015061084000002722,1.0,100,0.35990995899999945,1.0,100,3.6578183330000016,0.0,0,3.841336999999996,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,44066,6,0.014913249999999323,1.0,100,0.3568745839999963,1.0,100,3.6393708749999973,0.0,0,3.837653292000006,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,Uniform,1.0,100,44215,7,0.014790707999999597,1.0,100,0.328779499999996,1.0,100,3.444272333999997,0.0,0,3.6896769159999963,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,44212,8,0.015361584000004314,1.0,100,0.33650962500000503,1.0,100,3.407230250000012,0.0,0,3.5338694590000017,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,44387,9,0.015287292000010666,1.0,100,0.3239004999999935,1.0,100,3.3811480829999994,0.0,0,3.5012757920000013,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,100,44051,10,0.014871874999997203,1.0,100,0.27531558399999767,1.0,100,2.9215639170000003,0.0,0,3.0377547909999976,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,F_TruncExponential,1.0,100,43965,11,0.015276208000003066,1.0,100,0.27841529200000537,1.0,100,2.919900792000007,0.0,0,2.917564333999991,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,Uniform,1.0,100,43303,12,0.014817000000007852,1.0,100,0.269134416,1.0,100,2.7936410830000113,0.0,0,2.882516416999991,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,TruncExponential,1.0,100,43776,13,0.014769707999988668,1.0,100,0.26579149999999174,1.0,100,2.8343403339999895,0.0,0,2.9124862500000006,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,Uniform,TruncPareto,1.0,100,43810,14,0.014917917000005332,1.0,100,0.24447454200000607,1.0,100,2.7031910420000003,0.0,0,2.7126174590000005,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44738,15,0.014857708999997499,1.0,100,0.19918066699999315,1.0,100,2.1884036249999923,0.0,0,2.059254208000013,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,43158,16,0.015347708000007287,1.0,100,0.19688554200000397,1.0,100,2.121335166999998,0.0,0,2.050148667000002,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,Uniform,1.0,100,44069,17,0.015169541999995317,1.0,100,0.19018270900001255,1.0,100,2.154769999999999,0.0,0,2.103908834000009,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncExponential,1.0,100,43656,18,0.015406417000008332,1.0,100,0.19748620800000083,1.0,100,2.1658739589999954,0.0,0,2.080316874999994,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncExponential,TruncPareto,1.0,100,43693,19,0.014901417000004358,1.0,100,0.19340037500001017,1.0,100,2.094822665999999,0.0,0,2.0916952920000256,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,44398,20,0.014845874999991793,1.0,100,0.16161579100000267,1.0,100,1.8360617079999884,0.0,0,1.7178374159999805,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44528,21,0.014949500000000171,1.0,100,0.1596729159999768,1.0,100,3.094430082999992,0.0,0,1.730116584000001,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,Uniform,1.0,100,43663,22,0.014912291000001687,1.0,100,0.17141666699998837,1.0,100,2.546773833000003,0.0,0,1.8209817919999978,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,TruncExponential,1.0,100,44349,23,0.014644291000024623,1.0,100,0.16308512499998074,1.0,100,2.5627827920000072,0.0,0,1.7969649169999968,1.0,100
500,100,20,F_TruncPareto,F_TruncPareto,TruncPareto,TruncPareto,1.0,100,44045,24,0.015517041999999037,1.0,100,0.1658390000000054,1.0,100,3.1803486249999935,0.0,0,1.7637777500000027,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,43792,25,0.01474233299998673,1.0,100,0.40856520799999885,1.0,100,4.140159208,0.0,0,4.4971345829999905,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,44001,26,0.014843917000007423,1.0,100,0.3949844159999998,1.0,100,4.006491541999992,0.0,0,4.301524749999999,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,Uniform,1.0,100,43742,27,0.014917958000012277,1.0,100,0.38016016699998545,1.0,100,3.8213893749999954,0.0,0,4.124862041,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,43913,28,0.01502237500000092,1.0,100,0.3665035420000038,1.0,100,3.7849169590000145,0.0,0,3.9609427499999867,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,43717,29,0.015510541999987026,1.0,100,0.38021925000001033,1.0,100,3.811389917000014,0.0,0,4.000357249999979,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,100,44306,30,0.015355540999991035,1.0,100,0.37681912499999726,1.0,100,3.7571465000000046,0.0,0,4.050546541999978,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,100,44345,31,0.016307041000004574,1.0,100,0.37490037500000994,1.0,100,3.90768083399999,0.0,0,4.077161457999978,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,Uniform,1.0,100,44125,32,0.014967374999997674,1.0,100,0.3530082090000235,1.0,100,3.566389958000002,0.0,0,3.7564810830000113,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,TruncExponential,1.0,100,44453,33,0.01501387499999396,1.0,100,0.3326264579999929,1.0,100,3.424256583999977,0.0,0,3.6058371670000042,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,F_TruncExponential,TruncPareto,1.0,100,44094,34,0.015362708999987262,1.0,100,0.33692616700000144,1.0,100,3.4539228750000177,0.0,0,3.589986874999994,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,100,43873,35,0.015073208999979215,1.0,100,0.29005462500001045,1.0,100,3.0226205830000197,0.0,0,3.1149757919999956,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,Uniform,F_TruncExponential,1.0,100,43984,36,0.014912167000005638,1.0,100,0.28062770799999726,1.0,100,2.9218577080000045,0.0,0,3.005159667000015,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,Uniform,Uniform,1.0,100,43845,37,0.01569387500001085,1.0,100,0.26942116699996177,1.0,100,2.8025109580000276,0.0,0,2.826606457999958,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,Uniform,TruncExponential,1.0,100,43817,38,0.014909458999966319,1.0,100,0.25362000000001217,1.0,100,2.661857999999995,0.0,0,2.684642999999994,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,Uniform,TruncPareto,1.0,100,43794,39,0.016133749999994507,1.0,100,0.25977316699999164,1.0,100,2.745780375000038,0.0,0,2.7552315000000362,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,100,43946,40,0.014812084000027426,1.0,100,0.18835754099995938,1.0,100,2.742661499999997,0.0,0,2.0040604169999483,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncExponential,1.0,100,43637,41,0.014875042000028316,1.0,100,0.1984767910000187,1.0,100,2.179805832999989,0.0,0,2.074885666,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncExponential,Uniform,1.0,100,43846,42,0.014909749999958422,1.0,100,0.1795035420000204,1.0,100,2.680105666999964,0.0,0,1.9017618329999664,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncExponential,TruncExponential,1.0,100,43842,43,0.01494008299999905,1.0,100,0.1901281659999654,1.0,100,2.1058805839999764,0.0,0,2.0033608749999985,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncExponential,TruncPareto,1.0,100,43978,44,0.015093792000016037,1.0,100,0.19315962500002115,1.0,100,2.0791304580000087,0.0,0,2.026991582999983,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,100,44180,45,0.015019125000037548,1.0,100,0.16852808300001243,1.0,100,2.5239685000000236,0.0,0,1.7548532080000427,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncExponential,1.0,100,44067,46,0.014759916999992129,1.0,100,0.15897504200000867,1.0,100,2.4344128330000103,0.0,0,1.6732847090000291,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncPareto,Uniform,1.0,100,44342,47,0.014821708999988914,1.0,100,0.16236258300000372,1.0,100,2.4517809589999615,0.0,0,1.691859791000013,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncPareto,TruncExponential,1.0,100,43873,48,0.015225499999985459,1.0,100,0.16432537500003264,1.0,100,1.8406185409999694,0.0,0,1.722839958999998,1.0,100
500,100,20,F_TruncPareto,F_TruncExponential,TruncPareto,TruncPareto,1.0,100,43508,49,0.014850542000033329,1.0,100,0.16192404100002022,1.0,100,2.505766667000046,0.0,0,1.7427442919999976,1.0,100
500,100,20,F_TruncPareto,Uniform,F_TruncPareto,F_TruncPareto,1.0,100,44208,50,0.014931125000032353,1.0,100,0.4023737919999917,1.0,100,4.027572375000034,0.0,0,10.657430666999971,0.0,0
500,100,20,F_TruncPareto,Uniform,F_TruncPareto,F_TruncExponential,1.0,100,43648,51,0.014807082999993781,1.0,100,0.40393358300002546,1.0,100,4.103632209000011,0.0,0,12.777725250000003,1.0,100
500,100,20,F_TruncPareto,Uniform,F_TruncPareto,Uniform,1.0,100,44296,52,0.014824542000042129,1.0,100,0.3972431669999992,1.0,100,4.0381567089999635,0.0,0,4.352143124999998,0.5,50
500,100,20,F_TruncPareto,Uniform,F_TruncPareto,TruncExponential,1.0,100,44150,53,0.014881083000034323,1.0,100,0.37956666700000596,1.0,100,3.807275500000003,0.0,0,4.070842083000002,0.85,85
