n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35248,0,2.5704752089999996,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,34875,1,2.3782656249999996,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,200,35553,2,2.324033375,0.005,1
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,35082,3,2.4151675420000007,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,35361,4,2.163955458,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34898,5,2.277417208000001,0.005,1
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,34597,6,2.334317249999998,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,200,34731,7,2.2393751249999987,0.005,1
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,200,35169,8,2.152410459000002,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,35593,9,2.0409953750000014,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,200,35602,10,2.1681904160000016,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,200,35308,11,2.013967958000002,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,200,35086,12,1.9630653750000029,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,200,34537,13,1.8978301249999987,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,200,34724,14,1.8306880420000056,0.01,2
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,35113,15,1.610873374999997,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,34645,16,2.155069417,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,200,34515,17,2.1729415000000003,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,200,35473,18,2.030107874999999,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,200,35170,19,1.5394507920000038,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35599,20,1.769362833999999,0.005,1
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,35588,21,1.863824667000003,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,200,34923,22,2.202479750000002,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,200,34651,23,2.1835812079999997,0.0,0
200,200,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,200,34968,24,2.1614014580000003,0.0,0
200,200,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,34875,25,3.1786488750000004,0.0,0
200,200,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,35027,26,3.145366833000004,0.0,0
200,200,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,200,34890,27,2.8271819590000007,0.0,0
