n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,44337,0,2.066056792,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,43576,1,3.047189792,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,100,43864,2,2.879496624999999,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,43938,3,2.8040910419999996,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,43694,4,2.7711465000000004,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44466,5,2.9800562920000004,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,43756,6,2.9431602920000017,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,100,44161,7,2.907820082999997,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,43827,8,2.667325541999997,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,44123,9,2.6606401670000004,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,100,43960,10,2.5298965829999993,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,100,43876,11,2.5033655829999972,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,100,43665,12,2.3843173329999985,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,100,43744,13,2.454778209000004,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,100,43678,14,2.3465459590000037,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44042,15,2.0682883750000016,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44126,16,2.0429009170000043,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,100,44087,17,2.0144142090000017,0.0,0
