n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,43692,0,2.9819975,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,43914,1,2.9191284589999995,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,100,43992,2,2.948809917,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,43282,3,2.8120235419999986,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,44333,4,2.792358082999998,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44290,5,2.981945500000002,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,43762,6,2.856750667,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,100,44138,7,2.743660417000001,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,43962,8,2.7493168750000017,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,44110,9,2.6844600829999976,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,100,43723,10,2.5499951670000023,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,100,43946,11,2.5865479160000007,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,100,44071,12,2.4708374580000054,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,100,43900,13,2.452279208,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,100,44025,14,2.379964291999997,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,43784,15,2.068026041000003,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,43650,16,2.1066956669999968,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,100,44101,17,2.1208790829999984,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,100,43787,18,2.021744208000001,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,100,43987,19,2.000340999999999,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,44004,20,1.839009124999997,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,43788,21,2.473561250000003,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,100,43898,22,2.4952354579999962,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,100,43199,23,1.841957082999997,0.0,0
500,100,20,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,100,44125,24,1.813471000000007,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,44387,25,3.5871865830000047,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,43837,26,3.60085295799999,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,100,43541,27,3.4555584169999918,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,43667,28,3.1508935829999984,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,44041,29,3.2155799580000064,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,100,43744,30,3.3687597499999953,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,100,43892,31,3.363350374999996,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,100,43803,32,3.2078045410000016,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,100,43724,33,2.9716125419999884,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,100,44432,34,1.9622345420000045,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,100,43972,35,2.815886000000006,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,100,43635,36,2.6364776659999904,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,Uniform,Uniform,1.0,100,43905,37,2.8003469590000094,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,Uniform,TruncExponential,1.0,100,44358,38,2.6380207500000097,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,Uniform,TruncPareto,1.0,100,43997,39,2.596168832999993,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,100,43621,40,2.134852875000007,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,100,44060,41,2.099305208000004,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,Uniform,1.0,100,43939,42,2.0008667919999965,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,100,43402,43,2.100710209000013,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,100,44446,44,2.101478667000009,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncPareto,1.0,100,43949,45,1.853601958000013,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncExponential,1.0,100,43615,46,2.404439124999982,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncPareto,Uniform,1.0,100,43868,47,2.5537452909999843,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncExponential,1.0,100,44005,48,2.446140374999999,0.0,0
500,100,20,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncPareto,1.0,100,43905,49,2.488547749999981,0.0,0
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,44438,50,3.9829790410000214,0.08,8
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,43995,51,4.121734500000002,0.03,3
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncPareto,Uniform,1.0,100,43986,52,3.964806457999998,0.02,2
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,44424,53,6.732869290999986,0.01,1
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,44374,54,3.9667562919999853,0.0,0
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,100,44258,55,3.831311833000001,0.15,15
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,100,43708,56,3.775838332999996,0.12,12
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncExponential,Uniform,1.0,100,43734,57,3.786499207999981,0.02,2
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncExponential,1.0,100,43385,58,3.7686399580000227,0.05,5
500,100,20,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncPareto,1.0,100,43852,59,3.685963000000015,0.03,3
500,100,20,F_TruncPareto,S_TruncExponential,Uniform,F_TruncPareto,1.0,100,44367,60,2.878628708000008,0.53,53
500,100,20,F_TruncPareto,S_TruncExponential,Uniform,F_TruncExponential,1.0,100,43678,61,2.851979790999991,0.5,50
500,100,20,F_TruncPareto,S_TruncExponential,Uniform,Uniform,1.0,100,43540,62,3.0505447500000002,0.24,24
500,100,20,F_TruncPareto,S_TruncExponential,Uniform,TruncExponential,1.0,100,43925,63,2.7602315840000244,0.28,28
500,100,20,F_TruncPareto,S_TruncExponential,Uniform,TruncPareto,1.0,100,43966,64,2.980929666999998,0.24,24
500,100,20,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncPareto,1.0,100,43492,65,2.2330000420000147,0.87,87
500,100,20,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,100,43831,66,2.1801767919999975,0.77,77
500,100,20,F_TruncPareto,S_TruncExponential,TruncExponential,Uniform,1.0,100,43467,67,2.2588990000000138,0.61,61
500,100,20,F_TruncPareto,S_TruncExponential,TruncExponential,TruncExponential,1.0,100,43864,68,2.0529572499999915,0.65,65
500,100,20,F_TruncPareto,S_TruncExponential,TruncExponential,TruncPareto,1.0,100,44221,69,2.295121041999977,0.57,57
500,100,20,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncPareto,1.0,100,43884,70,2.4685653340000044,0.96,96
500,100,20,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncExponential,1.0,100,43739,71,1.9281946250000033,0.91,91
500,100,20,F_TruncPareto,S_TruncExponential,TruncPareto,Uniform,1.0,100,44156,72,2.4458062079999934,0.9,90
500,100,20,F_TruncPareto,S_TruncExponential,TruncPareto,TruncExponential,1.0,100,43696,73,1.2752485830000069,0.81,81
500,100,20,F_TruncPareto,S_TruncExponential,TruncPareto,TruncPareto,1.0,100,43932,74,2.4815247919999877,0.84,84
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,44018,75,4.152759750000001,0.15,15
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,44089,76,4.11635154199999,0.0,0
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,Uniform,1.0,100,44166,77,4.098277499999995,0.0,0
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,44153,78,6.579247124999995,0.0,0
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,44139,79,4.05204258400002,0.0,0
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,43904,80,5.113623208000007,0.25,25
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,44019,81,3.894206209000032,0.13,13
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,Uniform,1.0,100,43630,82,3.621087041999999,0.07,7
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,44031,83,3.7265434169999594,0.06,6
500,100,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,43806,84,3.7593225420000067,0.02,2
500,100,20,F_TruncPareto,S_TruncPareto,Uniform,F_TruncPareto,1.0,100,43693,85,2.9176252919999683,0.73,73
500,100,20,F_TruncPareto,S_TruncPareto,Uniform,F_TruncExponential,1.0,100,44168,86,3.0366597500000125,0.49,49
500,100,20,F_TruncPareto,S_TruncPareto,Uniform,Uniform,1.0,100,43871,87,3.018418416999964,0.37,37
500,100,20,F_TruncPareto,S_TruncPareto,Uniform,TruncExponential,1.0,100,44105,88,2.9747975000000224,0.31,31
500,100,20,F_TruncPareto,S_TruncPareto,Uniform,TruncPareto,1.0,100,44455,89,3.100802250000015,0.2,20
500,100,20,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44055,90,2.0897893749999525,0.95,95
500,100,20,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44293,91,2.3377168330000018,0.81,81
500,100,20,F_TruncPareto,S_TruncPareto,TruncExponential,Uniform,1.0,100,44157,92,2.1853810000000067,0.75,75
500,100,20,F_TruncPareto,S_TruncPareto,TruncExponential,TruncExponential,1.0,100,44194,93,2.089198333000013,0.73,73
500,100,20,F_TruncPareto,S_TruncPareto,TruncExponential,TruncPareto,1.0,100,43878,94,2.1160817080000243,0.72,72
500,100,20,F_TruncPareto,S_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,43673,95,1.8477395419999993,1.0,100
500,100,20,F_TruncPareto,S_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44064,96,1.8941069159999984,0.97,97
500,100,20,F_TruncPareto,S_TruncPareto,TruncPareto,Uniform,1.0,100,43781,97,1.8483929159999661,0.89,89
500,100,20,F_TruncPareto,S_TruncPareto,TruncPareto,TruncExponential,1.0,100,43754,98,1.872492459,0.88,88
500,100,20,F_TruncPareto,S_TruncPareto,TruncPareto,TruncPareto,1.0,100,43787,99,1.8210105830000316,0.91,91
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,38203,100,2.846697790999997,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,37640,101,2.8257264159999522,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,100,38685,102,1.8683636659999934,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,38685,103,2.591984000000025,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,39584,104,1.7941169160000072,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,38927,105,2.7118852080000124,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,37853,106,1.8386518750000391,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,100,38775,107,2.5115574160000165,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,38594,108,1.6191005829999767,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,38986,109,2.548552832999974,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,100,38919,110,1.5976967919999652,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,100,39689,111,2.435836792000032,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,Uniform,Uniform,1.0,100,38783,112,2.3963995830000044,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,Uniform,TruncExponential,1.0,100,38780,113,1.5185643749999826,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,Uniform,TruncPareto,1.0,100,37605,114,1.4635809580000227,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,38973,115,1.93958487499998,0.0,0
500,100,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,38082,116,1.9438914169999748,0.0,0
