n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,35244,0,1.661531708,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,35272,1,1.7168684169999997,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,200,35160,2,1.7037210409999997,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,34505,3,2.030293207999999,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,35744,4,2.04775875,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34964,5,2.113992916000001,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,35076,6,1.5492281670000008,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,200,34586,7,1.9909726249999995,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,200,35217,8,1.9973870829999996,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,35467,9,1.9364328749999977,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,200,35315,10,2.2662749999999967,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,200,34869,11,2.28721775,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,200,35309,12,2.253049624999999,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,200,35023,13,1.7913171250000026,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,200,35030,14,2.230394042000004,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,35683,15,2.0825969169999965,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,34402,16,2.089126166,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,200,34861,17,2.493986583999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,200,35190,18,1.2340075409999969,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,200,35144,19,2.4592376670000036,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35884,20,1.655999125000001,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,35671,21,1.658939083,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,200,35205,22,1.6183358339999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,200,34608,23,2.4485940420000034,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,200,35074,24,4.456676834,0.005,1
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35131,25,2.252258999999995,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,35088,26,2.2395481670000024,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,200,34797,27,2.1863980830000003,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,200,34743,28,1.639993375000003,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,200,35527,29,1.6522040410000045,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,35145,30,2.183418040999996,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,200,34338,31,1.6103455409999867,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,200,34977,32,2.0745123749999976,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,200,35526,33,2.0540494579999944,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,200,34725,34,2.0236208749999918,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,200,35262,35,2.3920507499999957,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,200,33789,36,1.7863449580000008,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,Uniform,Uniform,1.0,200,35381,37,2.303875749999989,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncExponential,1.0,200,35159,38,2.2842432499999887,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,Uniform,TruncPareto,1.0,200,35381,39,8.433235875000008,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,34655,40,2.5350667499999986,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,200,34557,41,2.4592809159999973,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,Uniform,1.0,200,35352,42,2.4652273330000014,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,200,35354,43,3.350921542000009,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,200,34678,44,2.852895958000005,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,35704,45,2.841367083999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,F_TruncExponential,1.0,200,35257,46,3.2337428750000043,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,Uniform,1.0,200,35242,47,3.632505166999991,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncExponential,1.0,200,35321,48,3.2615683329999996,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,TruncPareto,TruncPareto,1.0,200,35446,49,4.830045500000011,0.0,0
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,34694,50,2.272439750000018,0.99,198
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,35937,51,9.731279166999997,0.0,0
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,Uniform,1.0,200,34878,52,2.277737708999979,0.78,156
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncExponential,1.0,200,35134,53,2.336856707999999,0.66,132
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncPareto,TruncPareto,1.0,200,35338,54,2.264982792000012,0.685,137
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,34950,55,2.1419238750000034,0.995,199
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,200,34860,56,2.117233166999995,0.965,193
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,Uniform,1.0,200,34672,57,1.6231831670000076,0.85,170
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncExponential,1.0,200,35556,58,1.618324541999982,0.7,140
200,200,5,F_TruncPareto,S_TruncExponential,F_TruncExponential,TruncPareto,1.0,200,35694,59,1.5967083339999988,0.755,151
200,200,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncPareto,1.0,200,35180,60,1.3962523750000173,0.995,199
200,200,5,F_TruncPareto,S_TruncExponential,Uniform,F_TruncExponential,1.0,200,34434,61,2.3227961249999964,1.0,200
200,200,5,F_TruncPareto,S_TruncExponential,Uniform,Uniform,1.0,200,35501,62,1.8965957499999888,0.92,184
200,200,5,F_TruncPareto,S_TruncExponential,Uniform,TruncExponential,1.0,200,35467,63,2.2801793330000066,0.9,180
200,200,5,F_TruncPareto,S_TruncExponential,Uniform,TruncPareto,1.0,200,35129,64,1.8058507910000117,0.895,179
200,200,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,34513,65,2.829942665999994,1.0,200
200,200,5,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,200,34657,66,2.0678604999999948,1.0,200
