n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
200,200,20,F_TruncPareto,S_TruncExponential,Uniform,TruncExponential,1.0,200,35064,63,3.210926332999975,0.26,52
200,200,20,F_TruncPareto,S_TruncExponential,Uniform,TruncPareto,1.0,200,35303,64,3.373727500000001,0.22,44
200,200,20,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,35130,65,1.992668167000005,0.845,169
200,200,20,F_TruncPareto,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,200,34646,66,1.9110972500000116,0.825,165
200,200,20,F_TruncPareto,S_TruncExponential,TruncExponential,Uniform,1.0,200,35095,67,1.8498720409999976,0.7,140
200,200,20,F_TruncPareto,S_TruncExponential,TruncExponential,TruncExponential,1.0,200,34084,68,1.9984905409999953,0.6,120
200,200,20,F_TruncPareto,S_TruncExponential,TruncExponential,TruncPareto,1.0,200,34994,69,1.9876510420000102,0.625,125
200,200,20,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,34302,70,1.5054793329999825,0.97,194
200,200,20,F_TruncPareto,S_TruncExponential,TruncPareto,F_TruncExponential,1.0,200,35184,71,2.0669024999999976,0.94,188
200,200,20,F_TruncPareto,S_TruncExponential,TruncPareto,Uniform,1.0,200,34933,72,1.9298492080000074,0.905,181
200,200,20,F_TruncPareto,S_TruncExponential,TruncPareto,TruncExponential,1.0,200,35437,73,1.4779221670000027,0.88,176
200,200,20,F_TruncPareto,S_TruncExponential,TruncPareto,TruncPareto,1.0,200,35071,74,1.4399572920000026,0.865,173
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,34786,75,5.386849124999998,0.03,6
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,35266,76,7.0149835,0.145,29
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,Uniform,1.0,200,34958,77,5.137917916999982,0.055,11
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,34698,78,4.950106707999993,0.0,0
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,34447,79,4.876019458999991,0.02,4
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,35606,80,6.30129125000002,0.335,67
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,35764,81,6.326921916999993,0.245,49
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,Uniform,1.0,200,35367,82,9.077036916999987,0.0,0
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncExponential,0.995,199,34469,83,4.596399374999976,0.03,6
200,200,20,F_TruncPareto,S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,34943,84,4.300732792000019,0.055,11
200,200,20,F_TruncPareto,S_TruncPareto,Uniform,F_TruncPareto,1.0,200,34443,85,3.30054520799996,0.635,127
200,200,20,F_TruncPareto,S_TruncPareto,Uniform,F_TruncExponential,1.0,200,34920,86,3.311280207999971,0.54,108
200,200,20,F_TruncPareto,S_TruncPareto,Uniform,Uniform,1.0,200,35154,87,3.303052125000022,0.37,74
200,200,20,F_TruncPareto,S_TruncPareto,Uniform,TruncExponential,1.0,200,35201,88,3.266027957999995,0.335,67
200,200,20,F_TruncPareto,S_TruncPareto,Uniform,TruncPareto,1.0,200,34837,89,3.284858457999974,0.26,52
200,200,20,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34855,90,1.9371820830000388,0.93,186
200,200,20,F_TruncPareto,S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,35114,91,2.0268362500000308,0.845,169
200,200,20,F_TruncPareto,S_TruncPareto,TruncExponential,Uniform,1.0,200,35138,92,2.6010079579999683,0.76,152
200,200,20,F_TruncPareto,S_TruncPareto,TruncExponential,TruncExponential,1.0,200,34429,93,1.9367721250000045,0.68,136
200,200,20,F_TruncPareto,S_TruncPareto,TruncExponential,TruncPareto,1.0,200,34717,94,1.8805934579999644,0.715,143
200,200,20,F_TruncPareto,S_TruncPareto,TruncPareto,F_TruncPareto,0.995,199,34691,95,1.4356153330000438,0.98,196
200,200,20,F_TruncPareto,S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,35135,96,1.3900544580000087,0.98,196
200,200,20,F_TruncPareto,S_TruncPareto,TruncPareto,Uniform,1.0,200,35340,97,1.6607854999999745,0.925,185
200,200,20,F_TruncPareto,S_TruncPareto,TruncPareto,TruncExponential,1.0,200,34742,98,1.546994208000001,0.85,170
200,200,20,F_TruncPareto,S_TruncPareto,TruncPareto,TruncPareto,1.0,200,34888,99,1.6277164159999984,0.85,170
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,30673,100,1.5624599170000124,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,30719,101,1.542103749999967,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,200,30542,102,1.4871421670000018,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,30311,103,2.1474438340000006,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,29794,104,1.951547708000021,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,30646,105,1.373109124999985,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,30007,106,2.089116790999981,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,200,30530,107,1.4497845000000211,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,200,30945,108,1.3759133330000282,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,30262,109,2.0586707919999867,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,200,31418,110,1.985246084000039,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,200,31268,111,1.892618500000026,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,Uniform,Uniform,1.0,200,30740,112,1.7596230830000081,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,Uniform,TruncExponential,1.0,200,31722,113,1.709177000000011,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,Uniform,TruncPareto,1.0,200,31102,114,1.7534953339999788,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,31337,115,1.987445374999993,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,30705,116,1.488947708000012,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,Uniform,1.0,200,31142,117,1.4677379580000434,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,200,31271,118,1.8605029999999942,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,200,30800,119,1.8242629999999735,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,30576,120,2.057659875000013,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,30880,121,2.050745750000033,0.01,2
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncPareto,Uniform,1.0,200,31588,122,2.1130435000000034,0.005,1
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,200,31424,123,2.0777152079999723,0.0,0
200,200,20,F_TruncExponential,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,200,32674,124,1.7152391249999823,0.01,2
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,30618,125,1.915444458999957,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,30903,126,2.7141112500000304,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,200,31359,127,2.715151125000034,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,200,30596,128,1.6451534160000278,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,200,30450,129,2.3710717499999987,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,31658,130,2.631511083000021,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,200,31255,131,2.742742167000017,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncExponential,Uniform,1.0,200,30501,132,1.7289413749999767,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncExponential,TruncExponential,1.0,200,31211,133,2.4561624159999838,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,F_TruncExponential,TruncPareto,1.0,200,30916,134,2.4153385000000185,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,Uniform,F_TruncPareto,1.0,200,30453,135,2.1429640000000063,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,Uniform,F_TruncExponential,1.0,200,31606,136,2.2931510409999873,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,Uniform,Uniform,1.0,200,30858,137,2.1711620419999917,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,Uniform,TruncExponential,1.0,200,30294,138,2.027839583000002,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,Uniform,TruncPareto,1.0,200,30275,139,1.9953585839999732,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,29646,140,1.611935083999981,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncExponential,F_TruncExponential,1.0,200,30984,141,1.5954607090000081,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncExponential,Uniform,1.0,200,30403,142,1.5432316669999864,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncExponential,TruncExponential,1.0,200,30181,143,1.5390805409999757,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncExponential,TruncPareto,1.0,200,30488,144,1.5017601250000325,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,30754,145,1.3517210410000189,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncPareto,F_TruncExponential,1.0,200,30359,146,1.6885948339999572,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncPareto,Uniform,1.0,200,31343,147,1.7235842090000233,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncPareto,TruncExponential,1.0,200,30864,148,1.735768916999973,0.0,0
200,200,20,F_TruncExponential,F_S_TruncExponential,TruncPareto,TruncPareto,1.0,200,30217,149,0.8471877919999997,0.0,0
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,30918,150,7.067745124999988,0.085,17
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,31210,151,6.925146417000008,0.03,6
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncPareto,Uniform,1.0,200,30339,152,5.0301522089999935,0.01,2
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncPareto,TruncExponential,1.0,200,30789,153,4.754620917000011,0.015,3
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncPareto,TruncPareto,1.0,200,31244,154,4.8731788340000435,0.005,1
