n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
100,500,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,500,44243,0,0.07025574999999984,1.0,500,0.5197217090000001,1.0,500,3.3970384169999996,0.0,0,3.858848958000001,1.0,500
100,500,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,500,43216,1,0.07076058300000021,1.0,500,0.5062052499999989,1.0,500,3.0237740000000013,0.0,0,3.5884411249999992,1.0,500
100,500,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,500,45191,2,0.07169841700000035,1.0,500,0.4398058750000011,1.0,500,28.890918041,1.0,500,2.9751589580000015,1.0,500
100,500,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,500,43103,3,0.07049049999999824,1.0,500,0.3992693749999958,1.0,500,5.715791500000002,0.0,0,2.5825134159999976,1.0,500
100,500,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,500,44217,4,0.07057608299999885,1.0,500,0.3927008340000029,1.0,500,4.882849375000006,0.0,0,3.732364374999989,1.0,500
100,500,5,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,500,44428,5,0.07184916699999633,1.0,500,0.5398332909999937,1.0,500,5.487134749999996,0.0,0,3.9445262910000025,1.0,500
100,500,5,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,500,43845,6,0.07222620899999299,1.0,500,0.5084855409999989,1.0,500,4.061232000000004,0.0,0,3.6156910419999946,1.0,500
100,500,5,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,500,43501,7,0.07319804099999772,1.0,500,0.4419316250000094,1.0,500,4.146832500000002,0.0,0,3.0489522499999993,1.0,500
100,500,5,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,500,43509,8,0.07053345799999988,1.0,500,0.39310849999999675,1.0,500,4.2186067089999995,0.0,0,2.522298582999994,1.0,500
100,500,5,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,500,44082,9,0.07073445899999342,1.0,500,0.39182545799999957,1.0,500,5.469770917000005,0.0,0,3.659170583000005,1.0,500
