n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,34845,0,1.593775042,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,34917,1,2.1221562500000006,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,200,34975,2,1.5034914169999993,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,34970,3,2.0071916670000007,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,34510,4,1.9575688329999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34641,5,2.0173086249999983,0.01,2
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,35460,6,2.0127112500000006,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,200,35962,7,2.008591791999999,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,200,35303,8,1.4575534999999995,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,35108,9,1.9198461669999993,0.01,2
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,200,35320,10,2.231246374999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,200,34626,11,1.7829887920000012,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,200,34846,12,2.1853690840000013,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,200,34917,13,2.1673104999999993,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,200,34707,14,2.1472471250000034,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34881,15,2.4109664580000043,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,35153,16,2.0382122080000045,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,200,35124,17,1.6308376670000015,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,200,34935,18,2.0326087500000014,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,200,35594,19,1.9920948749999994,0.005,1
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,35309,20,1.9976341249999976,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,35631,21,1.6059092090000036,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,200,35660,22,1.2289615410000039,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,200,35215,23,1.2097202500000037,0.0,0
200,200,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,200,35169,24,2.0036873749999984,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35609,25,1.6454966249999998,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,200,34660,26,1.6224390419999963,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,200,34842,27,1.6085296249999956,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,200,35132,28,1.5811983749999996,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,200,34921,29,2.1550867499999953,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,34967,30,1.5758495419999932,0.0,0
200,200,5,F_TruncPareto,F_S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,200,34845,31,2.0342636250000083,0.0,0
