n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,43890,0,0.015045833000000064,1.0,100,0.17983508299999995,1.0,100,1.957346875,0.0,0,1.8328807920000005,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,44208,1,0.014864583000000486,1.0,100,0.17516445899999944,1.0,100,1.9847668749999992,0.0,0,1.836018000000001,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,Uniform,1.0,100,43642,2,0.014667375000000149,1.0,100,0.17474258399999876,1.0,100,1.9120002500000002,0.0,0,1.8347791250000007,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,44001,3,0.01503124999999983,1.0,100,0.17287250000000043,1.0,100,1.9615231669999993,0.0,0,1.8281807909999994,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,44025,4,0.014680792000000054,1.0,100,0.1730515840000031,1.0,100,1.866059749999998,0.0,0,1.8187840420000008,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44210,5,0.015127458000002036,1.0,100,0.1708398750000022,1.0,100,1.942538583000001,0.0,0,1.8057157499999974,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,43645,6,0.014885958000000699,1.0,100,0.167154416999999,1.0,100,1.8930252500000009,0.0,0,1.7359444170000025,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,Uniform,1.0,100,43592,7,0.01485266599999946,1.0,100,0.1661387079999983,1.0,100,2.529728041000002,0.0,0,1.7528311250000002,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,44377,8,0.014710708999999156,1.0,100,0.16799174999999877,1.0,100,2.4430559589999987,0.0,0,1.7062859579999952,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,43771,9,0.014828915999999026,1.0,100,0.17040158399999683,1.0,100,1.8932852499999981,0.0,0,1.799365041999998,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,100,43771,10,0.015090209000000243,1.0,100,0.15734216700000303,1.0,100,1.7769356250000001,0.0,0,1.6261674590000013,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncExponential,1.0,100,43900,11,0.01499950000000183,1.0,100,0.15344766699999468,1.0,100,2.986171542000001,0.0,0,1.631079832999994,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,Uniform,Uniform,1.0,100,44052,12,0.014674166999995464,1.0,100,0.1547062920000002,1.0,100,2.979594041999995,0.0,0,1.6179877500000046,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,Uniform,TruncExponential,1.0,100,43725,13,0.014792833000001337,1.0,100,0.1556579169999992,1.0,100,1.8089281250000013,0.0,0,1.5913332499999981,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,Uniform,TruncPareto,1.0,100,43885,14,0.01480654100000578,1.0,100,0.1531278750000027,1.0,100,2.899964959000002,0.0,0,1.6295787500000003,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,43673,15,0.014838582999999517,1.0,100,0.14876108299999657,1.0,100,4.022451791000009,0.0,0,1.5423270830000035,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,43471,16,0.014734207999993032,1.0,100,0.14687120900001105,1.0,100,3.7967492079999943,0.0,0,1.557961375000005,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncExponential,Uniform,1.0,100,44282,17,0.014750792000000956,1.0,100,0.14884087500000476,1.0,100,3.867092624999998,0.0,0,1.5418740409999998,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncExponential,TruncExponential,1.0,100,43912,18,0.014954875000000811,1.0,100,0.14821795899999302,1.0,100,4.55495375000001,0.0,0,1.5675410000000056,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncExponential,TruncPareto,1.0,100,44458,19,0.015187209000004032,1.0,100,0.14682229199999597,1.0,100,4.604855833999991,0.0,0,1.5090378329999936,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,43967,20,0.014843124999998736,1.0,100,0.14415870799999198,1.0,100,3.719081583000005,0.0,0,2.277399083000006,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44088,21,0.015042000000008215,1.0,100,0.14845149999999308,1.0,100,3.879752291999992,0.0,0,7.605131708999991,0.09,9
500,100,5,F_TruncPareto,F_TruncPareto,TruncPareto,Uniform,1.0,100,43894,22,0.01470537500000546,1.0,100,0.14664454100000057,1.0,100,3.9715155000000095,0.0,0,2.2571155840000046,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncPareto,TruncExponential,1.0,100,43289,23,0.014830124999988925,1.0,100,0.14584979200000703,1.0,100,3.9400210000000015,0.0,0,2.223257249999989,1.0,100
500,100,5,F_TruncPareto,F_TruncPareto,TruncPareto,TruncPareto,1.0,100,43561,24,0.014953750000003652,1.0,100,0.14750749999998902,1.0,100,3.247198250000011,0.0,0,2.1893822500000226,1.0,100
