n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,100,44030,0,1.9929607089999999,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,100,44232,1,2.0978018339999998,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,100,43893,2,1.9668266660000002,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,100,44115,3,1.9937195,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,100,43569,4,1.9541440420000011,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,100,44200,5,2.600506083000001,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,100,44318,6,2.6200078750000007,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,100,43745,7,2.540027833,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncExponential,1.0,100,43941,8,2.5835658330000015,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,F_TruncExponential,TruncPareto,1.0,100,44344,9,2.5657063340000015,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncPareto,1.0,100,44198,10,2.4433072080000002,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,F_TruncExponential,1.0,100,44030,11,1.8760179590000021,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,Uniform,1.0,100,44032,12,2.4625578750000017,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncExponential,1.0,100,43735,13,3.0153226669999995,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,Uniform,TruncPareto,1.0,100,43499,14,3.0473517089999973,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncPareto,1.0,100,44182,15,2.9364545410000034,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,F_TruncExponential,1.0,100,44305,16,2.940245124999997,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,Uniform,1.0,100,43463,17,2.8266201670000015,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncExponential,1.0,100,44133,18,3.5196781659999985,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncExponential,TruncPareto,1.0,100,44272,19,2.341576040999996,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncPareto,1.0,100,43781,20,2.946724041000003,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,F_TruncExponential,1.0,100,44054,21,2.9046805410000047,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,Uniform,1.0,100,44262,22,3.4926475420000003,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncExponential,1.0,100,43566,23,3.9498014999999924,0.0,0
500,100,5,F_TruncPareto,F_S_TruncPareto,TruncPareto,TruncPareto,1.0,100,44220,24,2.2785254580000043,0.0,0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,100,43935,25,2.0286057080000006,0.0,0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,F_TruncExponential,1.0,100,43796,26,2.0234811250000035,0.0,0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,Uniform,1.0,100,43954,27,1.9957981249999932,0.0,0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncExponential,1.0,100,43719,28,1.9839690830000052,0.0,0
500,100,5,F_TruncPareto,F_S_TruncExponential,F_TruncPareto,TruncPareto,1.0,100,44278,29,2.042054667000002,0.0,0
