n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,Majority_time,Majority_score_perc,Majority_score,TruthFinder_time,TruthFinder_score_perc,TruthFinder_score,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score,ThreeEstimates_time,ThreeEstimates_score_perc,ThreeEstimates_score
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,34616,0,0.02875854099999997,1.0,200,0.23977758299999985,1.0,200,2.1975409580000003,0.0,0,1.8720449160000001,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,34082,1,0.028081667000000365,1.0,200,0.2213379169999996,1.0,200,2.0736683339999997,0.0,0,1.7180086250000004,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,Uniform,F_TruncPareto,1.0,200,34880,2,0.02783095899999921,1.0,200,0.1966698330000014,1.0,200,2.2679198750000005,0.0,0,1.4963437920000011,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,34685,3,0.02793558300000143,1.0,200,0.18081533299999997,1.0,200,3.2418014169999996,0.0,0,1.3336918749999995,1.0,200
200,200,5,F_TruncPareto,F_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,34333,4,0.028187000000002627,1.0,200,0.17985645799999972,1.0,200,2.3208924999999994,0.0,0,1.929114166999998,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,35146,5,0.02828349999999702,1.0,200,0.2369272080000009,1.0,200,2.2224154170000006,0.0,0,1.8852686249999984,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,34591,6,0.028465707999998813,1.0,200,0.22375779200000068,1.0,200,2.0595832079999994,0.0,0,1.7203133750000035,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,Uniform,F_TruncPareto,1.0,200,34461,7,0.028098290999999165,1.0,200,0.19503483399999766,1.0,200,2.204966166999995,0.0,0,1.4762843749999988,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,34196,8,0.027639542000002848,1.0,200,0.17875512500000212,1.0,200,2.377596292,0.0,0,1.943565417000002,1.0,200
200,200,5,F_TruncPareto,F_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,34754,9,0.027815084000003765,1.0,200,0.1771967920000037,1.0,200,3.157925665999997,0.0,0,1.9401668750000027,1.0,200
200,200,5,F_TruncPareto,Uniform,F_TruncPareto,F_TruncPareto,1.0,200,35102,10,0.028148958999999252,0.99,198,0.2352995410000034,0.99,198,2.1993685840000055,0.0,0,3.7086381250000002,0.99,198
200,200,5,F_TruncPareto,Uniform,F_TruncExponential,F_TruncPareto,1.0,200,34716,11,0.028021500000001254,0.88,176,0.22359541599999488,0.875,175,2.1065449169999937,0.1,20,1.7611963749999973,0.88,176
200,200,5,F_TruncPareto,Uniform,Uniform,F_TruncPareto,1.0,200,34681,12,0.02804741700000335,0.75,150,0.19892370799999526,0.745,149,4.032898875000001,0.05,10,5.1294302909999985,0.34,68
200,200,5,F_TruncPareto,Uniform,TruncExponential,F_TruncPareto,1.0,200,35101,13,0.028481624999997734,0.48,96,0.18318716599999618,0.48,96,2.023164292000004,0.105,21,1.3251438749999949,0.49,98
200,200,5,F_TruncPareto,Uniform,TruncPareto,F_TruncPareto,1.0,200,35395,14,0.028339583999994034,0.295,59,0.17937666699999966,0.305,61,7.4260265420000025,0.99,198,2.5455074590000066,0.335,67
200,200,5,F_TruncPareto,TruncExponential,F_TruncPareto,F_TruncPareto,1.0,200,34491,15,0.028605082999987985,0.045,9,0.24319741700000463,0.045,9,2.2036287079999965,0.45,90,1.8557082500000064,0.045,9
200,200,5,F_TruncPareto,TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,35371,16,0.028105375000009758,0.06,12,0.2250715419999949,0.06,12,5.780684457999996,0.55,110,1.7611652079999942,0.07,14
200,200,5,F_TruncPareto,TruncExponential,Uniform,F_TruncPareto,1.0,200,35531,17,0.027922832999990987,0.0,0,0.19804470900000126,0.0,0,2.7059605419999997,0.96,192,1.4858481670000003,0.11,22
200,200,5,F_TruncPareto,TruncExponential,TruncExponential,F_TruncPareto,1.0,200,35021,18,0.028213207999996825,0.0,0,0.1786760419999922,0.0,0,7.6416992079999915,0.995,199,1.3255444170000032,0.0,0
200,200,5,F_TruncPareto,TruncExponential,TruncPareto,F_TruncPareto,1.0,200,34611,19,0.02804745799998898,0.0,0,0.1785829579999927,0.0,0,2.766697542000003,1.0,200,1.2878029580000003,0.0,0
200,200,5,F_TruncPareto,TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,34837,20,0.028314209000001256,0.0,0,0.23548991699999533,0.0,0,2.2220757920000125,0.975,195,1.8472275000000025,0.415,83
200,200,5,F_TruncPareto,TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,35170,21,0.02852162500001043,0.0,0,0.22746066700000256,0.0,0,2.10287237499999,0.98,196,1.7564832089999953,0.405,81
200,200,5,F_TruncPareto,TruncPareto,Uniform,F_TruncPareto,1.0,200,35262,22,0.02820054100000391,0.0,0,0.19963154100000224,0.0,0,2.274500415999995,0.995,199,1.5192771250000021,0.2,40
200,200,5,F_TruncPareto,TruncPareto,TruncExponential,F_TruncPareto,1.0,200,35117,23,0.027856124999999565,0.0,0,0.17934670799999708,0.0,0,2.3852538330000073,1.0,200,1.3231839579999871,0.01,2
200,200,5,F_TruncPareto,TruncPareto,TruncPareto,F_TruncPareto,1.0,200,34585,24,0.02845504199999027,0.0,0,0.17766095799998993,0.0,0,2.383265499999993,1.0,200,1.2917732500000056,0.0,0
